Name	Length	EffectiveLength	TPM	NumReads
FBgn0085791	1041	869.987	0.133166	0.969
FBgn0085804	252	81.584	0	0
FBgn0267876	766	595.296	0.000276	0.001
FBgn0267494	656	485.34	0	0
FBgn0085792	1211	1039.99	1.92182	16.721
FBgn0053013	2636	2464.99	0	0
FBgn0266211	1668	1496.99	0.95819	12
FBgn0265141	1303	1131.99	0	0
FBgn0051292	441.496	270.954	0.02003	0.046
FBgn0053294	1972.64	1801.63	2.32215	35
FBgn0000280	166	11.91	0	0
FBgn0262885	102	38.75	0	0
FBgn0011812	456	285.447	0	0
FBgn0265533	402.055	231.54	0.00042	0.001
FBgn0052496	778	607.291	2.00605	10.192
FBgn0052009	2998.78	2827.77	0.51015	12.069
FBtr0347033	1076	904.987	0	0
FBgn0262688	493	322.431	0.370725	1
FBgn0053222	541.117	370.509	2.16954	6.724
FBgn0266940	581	410.38	0	0
FBgn0262565	802	631.279	0	0
FBgn0263002	361	190.526	0	0
FBgn0084049	531	360.397	15.3933	46.411
FBgn0263211	352	181.531	1.47461	2.239
FBgn0267872	775	604.292	0.000552	0.003
FBgn0262031	330	159.54	31.0622	41.458
FBgn0267014	274	103.569	4.6654	4.042
FBgn0039987	184	20.049	0	0
FBgn0261640	810	639.271	0.564103	3.017
FBgn0052761	71	23.965	0	0
FBgn0267863	274	103.569	0	0
FBgn0052034	74	25.103	0	0
FBgn0262795	735	564.311	0	0
FBgn0261856	450	279.449	0.427747	1
FBgn0051485	73	24.702	0	0
FBgn0267610	864	693.224	0	0
FBgn0262851	1188	1016.99	5.79188	49.277
FBgn0053416	143	38.832	0	0
FBgn0267520	357	186.529	2.83095	4.418
FBgn0085765	30	11.265	0	0
FBgn0267424	659	488.339	0	0
FBgn0030116	1305	1133.99	0	0
FBgn0031135	363	192.525	0.620871	1
FBgn0263213	224	53.619	0	0
FBgn0267878	266	95.575	0	0
FBgn0058441	177	16.262	0	0
FBgn0267864	485	314.438	0	0
FBgn0085500	687	516.331	0.000264	0.001
FBgn0085784	479	308.44	0.001874	0.005
FBgn0262848	1188	1016.99	16.0805	136.813
FBgn0063924	307	136.547	0.000563	0.001
FBgn0262616	554	383.389	0.31178	1
FBgn0267891	718	547.32	0.000814	0.004
FBgn0053491	369	198.523	9.96788	16.555
FBgn0050374	600	429.377	0.278388	1
FBtr0347034	740	569.306	0	0
FBgn0267898	414	243.476	0.000466	0.001
FBgn0260469	924.037	753.252	0.41941	2.643
FBgn0267874	253	82.584	0	0
FBgn0030243	4726.94	4555.93	37.7	1436.91
FBgn0032269	1867	1695.99	0	0
FBgn0266369	2930	2758.99	17.0701	394
FBgn0032596	775.689	604.981	150.953	764
FBgn0033770	666.099	495.439	0.241267	1
FBgn0259237	2786	2614.99	0	0
FBgn0013685	525	354.405	0	0
FBgn0031021	768	597.295	72.192	360.736
FBgn0033491	3329	3157.99	6.58609	174
FBgn0051141	961	790.188	0.151272	1
FBgn0284082	778	607.291	0.19683	1
FBgn0036396	1352	1180.99	7.08503	70
FBgn0036641	885.246	714.458	25.2632	151
FBgn0027594	4492.94	4321.92	162.321	5869
FBgn0261954	7896.04	7725.02	42.4593	2744
FBgn0029987	639	468.347	0.255224	1
FBgn0031660	1140.23	969.217	131.469	1066
FBgn0038619	939.877	769.089	21.2928	137
FBgn0001341	3680	3508.99	7.49427	220
FBgn0037541	7048.73	6877.72	25.1236	1445.57
FBgn0016701	1124.88	953.967	65.6578	524
FBgn0039110	1769.5	1598.49	53.8637	720.307
FBgn0038839	2837.5	2666.49	0	0
FBgn0264307	3661.06	3490.05	9.24502	269.93
FBgn0263355	3593.55	3422.54	43.7302	1252.1
FBgn0032482	2180.39	2009.37	184.292	3097.98
FBgn0050082	843	672.246	0.355623	2
FBgn0033698	5896	5724.99	16.1396	773
FBgn0032240	530	359.398	140.368	422.042
FBgn0029925	1070	898.987	23.2688	175
FBgn0039017	1757	1585.99	6.33094	84
FBgn0259711	908	737.216	9.56634	59
FBgn0051140	5817.38	5646.37	5.949	281.012
FBgn0036813	1221	1049.99	46.4478	408
FBgn0004379	2923.47	2752.46	20.8454	480.001
FBgn0036158	782	611.286	0	0
FBgn0031816	2037.17	1866.15	6.9818	109
FBgn0034923	1676.2	1505.19	23.0301	290
FBgn0039582	1151	979.987	0	0
FBgn0051635	6337.43	6166.42	9.66279	498.48
FBgn0263117	5200.04	5029.02	0.057728	2.429
FBgn0030259	717	546.321	0	0
FBgn0029858	1970.73	1799.72	10.0685	151.593
FBgn0260745	2899.09	2728.08	232.049	5296
FBgn0015791	1157.03	986.019	115.652	953.999
FBgn0051453	1609.53	1438.52	46.7824	563
FBgn0025574	1987.82	1816.81	15.1324	230
FBgn0039637	3172.43	3001.41	102.71	2579
FBgn0023095	4717.42	4546.4	1.52493	58
FBgn0014022	1444	1272.99	14.6484	156
FBgn0035134	1243	1071.99	0.446025	4
FBgn0044826	3594.86	3423.85	62.0385	1777
FBgn0030937	1405	1233.99	0	0
FBgn0085213	715	544.322	0.2196	1
FBgn0039875	2423.71	2252.7	62.1358	1171
FBgn0037736	3968.28	3797.26	0.031478	1
FBgn0024732	2153	1981.99	16.163	268
FBgn0053700	1116	944.987	0	0
FBgn0260747	1000.37	829.504	239.498	1662
FBgn0038011	1767	1595.99	0	0
FBgn0066365	2782.43	2611.42	0.183093	4
FBgn0039863	5856.68	5685.67	30.5263	1452
FBgn0037721	826.929	656.184	0.728658	4
FBgn0036459	2408	2236.99	0	0
FBgn0038291	1731	1559.99	16.4743	215
FBgn0001114	3261.49	3090.48	1251.04	32345
FBgn0262894	324	153.542	0	0
FBgn0015772	4885.7	4714.69	13.7644	542.902
FBgn0030873	1720.91	1549.9	88.1517	1143
FBgn0086675	7282.8	7111.79	0.145496	8.656
FBgn0038223	4283.11	4112.1	8.9733	308.694
FBgn0027081	2318.97	2147.96	207.033	3720.28
FBgn0043458	3248.02	3077.01	53.1978	1369.41
FBgn0262010	471	300.442	0.397858	1
FBgn0259963	337	166.536	0	0
FBgn0010238	2156	1984.99	74.0689	1230
FBgn0034184	3164.3	2993.29	26.9952	676
FBgn0000018	1794	1622.99	21.6531	294
FBgn0032809	910	739.216	0.970216	6
FBgn0036605	513	342.416	0.349087	1
FBgn0052280	1132.85	961.837	29.0806	234
FBgn0000055	1170.84	999.829	0.559183	4.678
FBgn0033657	3918	3746.99	0.095703	3
FBgn0035421	1684	1512.99	16.433	208
FBgn0030666	1623.18	1452.17	1.57338	19.114
FBgn0011202	4185.56	4014.54	32.0082	1075
FBgn0050091	1681	1509.99	0	0
FBgn0033260	3377.32	3206.3	30.5702	820
FBgn0283427	8581.12	8410.11	602.633	42400
FBgn0033740	2222.26	2051.25	17.7151	304
FBgn0011725	2808.24	2637.22	25.191	555.782
FBgn0034377	761	590.3	0	0
FBgn0284248	680.99	510.324	784.436	3349
FBgn0040674	982	811.152	0.203509	1.381
FBgn0036323	1637	1465.99	0	0
FBgn0038260	1973	1801.99	3.05137	46
FBgn0034617	1987	1815.99	7.8329	119
FBgn0262018	7549.52	7378.51	0.0324	2
FBgn0031873	840	669.25	19.6468	110
FBgn0032366	866	695.223	0	0
FBgn0035241	4514.67	4343.66	0.963166	35
FBgn0260049	2268.62	2097.61	132.377	2323
FBgn0015558	4364.76	4193.75	0.884018	31.014
FBgn0267875	162	11.232	0	0
FBgn0003870	4255.57	4084.56	32.2789	1103
FBgn0053061	1278	1106.99	0	0
FBgn0041181	4928	4756.99	0.050256	2
FBgn0039778	933	762.215	0	0
FBgn0014455	1599.83	1428.82	221.175	2643.78
FBgn0030462	934.86	764.058	0.312891	2
FBgn0051832	762	591.299	0.202154	1
FBgn0000259	1484.74	1313.8	119.725	1315.91
FBgn0261581	717.5	546.817	0	0
FBgn0039271	836	665.253	10.4215	58
FBgn0031463	1194	1022.99	0	0
FBgn0014006	4634.08	4463.07	25.2829	944
FBgn0037150	1456	1284.99	13.1162	141
FBgn0030294	1628	1456.99	15.0136	183
FBgn0036039	1969.83	1798.82	13.3567	201.001
FBgn0029676	2021.93	1850.92	49.4974	766.444
FBgn0037475	1444.5	1273.49	0	0
FBgn0052076	1529	1357.99	25.9666	295
FBgn0058354	1400	1228.99	3.29624	33.89
FBgn0033738	3625.06	3454.05	28.689	829
FBgn0064126	1583.12	1412.1	34.5915	408.646
FBgn0039115	970	799.167	16.2149	108.409
FBgn0010356	2362	2190.99	16.6398	305
FBgn0051100	2578	2406.99	0.099322	2
FBgn0263249	318	147.544	0	0
FBgn0039635	1187.38	1016.44	178.751	1520
FBgn0050010	742.661	571.965	3.55278	17
FBgn0034495	1429	1257.99	15.2474	160.466
FBgn0005617	3840.62	3669.61	30.0005	921
FBgn0030703	1449.6	1278.58	117.983	1262
FBgn0036574	4083.08	3912.07	16.284	532.94
FBgn0038742	1418	1246.99	69.8802	729
FBgn0003162	1643.36	1472.34	4.70877	58
FBgn0046999	672	501.337	0	0
FBgn0037345	831	660.255	13.7591	76
FBgn0037050	1522.97	1351.96	9.10673	103
FBgn0029783	1118.61	947.598	10.596	84
FBgn0261269	3725.82	3554.8	3.83335	114
FBgn0264270	2303.65	2132.64	34.4813	615.197
FBgn0259822	4848.85	4677.84	0.104659	4.096
FBgn0034035	1562	1390.99	28.0145	326
FBgn0039270	868	697.222	13.0296	76
FBgn0031626	1990	1818.99	0	0
FBgn0051324	1972.06	1801.05	37.8673	570.561
FBgn0260858	1469	1297.99	47.9795	521
FBgn0031874	1706.61	1535.6	7.40307	95.105
FBgn0262719	7923.31	7752.3	0.354638	23
FBgn0082831	6728.68	6557.67	24.7429	1357.41
FBgn0259239	3209.5	3038.48	0.07868	2
FBgn0036146	755	584.303	3.88691	19
FBgn0035073	3322	3150.99	11.2288	296
FBgn0020371	789	618.283	0	0
FBgn0032845	1537.62	1366.61	8.48428	97
FBgn0283651	4381.65	4210.64	1.19246	42.005
FBgn0267824	2632	2460.99	45.0741	928
FBgn0069973	901.819	731.027	18.9676	116.001
FBgn0036301	1709	1537.99	18.6529	240
FBgn0265048	4744	4572.99	184.593	7062
FBgn0261057	237.5	67.107	0	0
FBgn0052564	1448	1276.99	0	0
FBgn0030797	1019.46	848.658	14.8087	105.138
FBgn0001296	2198.18	2027.17	2.94828	50
FBgn0259972	1093	921.987	0.005085	0.039
FBgn0053986	871	700.22	0	0
FBgn0032435	2743	2571.99	0.09295	2
FBgn0033905	1172.71	1001.69	15.9904	134
FBgn0029539	639.5	468.847	0	0
FBgn0030502	2958.49	2787.47	77.7884	1814
FBgn0032554	1230	1059.09	0	0
FBgn0036410	2248	2076.98	0.46041	8
FBgn0025390	6226.55	6055.54	2.33185	118.131
FBgn0038394	1047	875.987	0.691595	5.068
FBgn0029715	1081.99	910.973	61.5397	469
FBgn0034911	6361	6189.99	0.096554	5
FBgn0026063	2066	1894.99	0.609706	9.666
FBgn0032375	787.608	616.892	0.193766	1
FBgn0033665	1878	1706.99	11.2742	161
FBgn0085380	3223	3051.99	0	0
FBgn0037493	813	642.268	0	0
FBgn0053701	315	144.545	0	0
FBgn0032189	1259	1087.99	14.5024	132
FBgn0033726	683	512.333	0	0
FBgn0037526	2110.26	1939.25	7.4543	120.935
FBgn0028902	2094.43	1923.42	0.124293	2
FBgn0050289	1164	992.987	0.120377	1
FBgn0038131	1100	928.987	0.016685	0.13
FBgn0004910	2001.39	1830.43	0.130606	2
FBgn0037715	1039.59	868.576	26.2854	191
FBgn0038151	1571	1399.99	0	0
FBgn0005391	1584.5	1413.49	0	0
FBgn0265416	5009.33	4838.31	0.168821	6.833
FBgn0033115	1324.22	1153.21	11.9201	115
FBgn0029587	2609.49	2438.48	1.37375	28.024
FBgn0034300	5047.13	4876.11	11.8648	484.001
FBgn0265464	2788	2616.99	4.47624	98
FBgn0036112	761	590.3	0	0
FBgn0262730	7948.79	7777.78	19.8929	1294.39
FBgn0262512	659	488.339	76.3699	312
FBgn0015279	4403.83	4232.82	49.8712	1766
FBgn0039831	2802.99	2631.98	62.7879	1382.52
FBgn0261673	1943.31	1772.29	0.539565	8
FBgn0026570	1233.92	1062.91	38.1234	339
FBgn0031574	3462	3290.99	6.39255	176
FBgn0036761	1779.57	1608.56	49.5653	667
FBgn0085385	4898.56	4727.55	0.033192	1.312
FBgn0027296	2019.52	1848.51	8.60039	133
FBgn0033259	2863	2691.99	31.1711	702
FBgn0033616	1893	1721.99	10.343	149
FBgn0030224	1034	862.987	0.138511	1
FBgn0016685	914.921	744.136	303.276	1888
FBgn0003888	2516.71	2345.7	213.29	4185.56
FBgn0025381	2152.59	1981.58	319.328	5293.7
FBgn0052667	368	197.524	1.21032	2
FBgn0031771	1554.67	1383.66	133.903	1550
FBgn0042133	1168	996.987	6.3544	53
FBgn0028546	1070.68	899.662	79.5859	599
FBgn0037620	1159	987.987	1.45184	12
FBgn0086710	477.314	306.754	3455.23	8867.04
FBgn0036028	1427	1255.99	8.94605	94
FBgn0000046	1697.29	1526.28	1.074	13.713
FBgn0034568	3415.98	3244.96	0.184183	5
FBgn0035464	2239.67	2068.66	42.586	737
FBgn0032331	1716	1544.99	0.232105	3
FBgn0261380	1356	1184.99	23.2008	230
FBgn0039196	1506	1334.99	0	0
FBgn0051683	1896.45	1725.43	1.65743	23.925
FBgn0011754	2674.43	2503.41	19.4335	407
FBgn0003250	1349	1177.99	0.202945	2
FBgn0028872	1850.33	1679.32	0	0
FBgn0003975	3463	3291.99	0.072621	2
FBgn0040751	379	208.518	18.3441	32
FBgn0039958	2029.85	1858.84	28.6017	444.78
FBgn0034201	1441.5	1270.72	0	0
FBgn0032390	847.211	676.456	51.7746	293
FBgn0031144	1981.54	1810.52	33.6709	510
FBgn0037481	943	772.206	18.1109	117
FBgn0033457	1055.69	884.682	23.7801	176
FBgn0037974	1216.97	1045.95	27.3088	238.961
FBgn0038033	1754	1582.99	0	0
FBgn0029689	2699	2527.99	11.1117	235
FBgn0036784	2074	1902.99	0	0
FBgn0085458	750	579.303	0	0
FBgn0033787	1141.52	970.511	5.2961	43
FBgn0031955	5710.36	5539.35	0.366841	17
FBgn0054011	1090	918.987	0	0
FBgn0051092	3924.62	3753.61	1.17146	36.786
FBgn0003218	4989.69	4818.68	14.5114	584.99
FBgn0029687	2573.54	2402.53	64.6396	1299.21
FBgn0033460	4650.93	4479.92	46.0531	1726
FBgn0039664	1385.41	1214.39	7.23985	73.553
FBgn0037802	1114	942.987	7.09857	56
FBgn0014002	2080.55	1909.54	748.268	11953.6
FBgn0051454	1736	1564.99	0.152759	2
FBgn0046886	1227	1055.99	0	0
FBgn0261060	329	158.54	0	0
FBgn0039349	1861.11	1690.09	21.0055	297
FBgn0036230	922.5	751.716	0	0
FBgn0085599	1023	851.987	8.38156	59.741
FBgn0030292	477	306.44	56.9503	146
FBgn0039132	1022.61	851.704	55.8577	398.001
FBgn0032790	1215	1043.99	12.9381	113
FBgn0029996	2535.55	2364.54	48.3282	956
FBgn0264830	262	91.578	0	0
FBgn0083972	706	535.327	3.12606	14
FBgn0052221	1606	1434.99	9.24621	111
FBgn0061209	595	424.378	0.112181	0.398
FBgn0019938	5078	4906.99	30.0844	1235
FBgn0029920	757	586.301	0.003204	0.016
FBgn0259728	885	714.217	6.04949	36.146
FBgn0052732	2189	2017.99	13.0256	219.901
FBgn0030164	1289.75	1118.74	0	0
FBgn0033785	1902.04	1731.03	6.28385	91
FBgn0250839	1099	927.987	0.128809	1
FBgn0267887	453	282.448	0.000139	0
FBgn0267365	936	765.215	19.9947	128
FBgn0032150	1070.46	899.484	5.7143	43
FBgn0035360	1685.8	1514.78	1.65713	21
FBgn0035833	3722	3550.99	13.8014	410
FBgn0034849	774.583	603.876	48.6292	245.672
FBgn0035041	2875.31	2704.29	0.088402	2
FBgn0037067	876	705.219	0.169498	1
FBgn0263197	5998.38	5827.37	68.2242	3326
FBgn0033724	654.145	483.48	20.0261	81
FBgn0265201	476	305.44	0.832877	2.128
FBgn0031690	1705.31	1534.3	0.545351	6.999
FBgn0035009	576	405.381	0	0
FBgn0052601	967	796.174	0.481427	3.207
FBgn0033996	1959.17	1788.15	16.8455	252
FBgn0034437	2768	2596.99	0.046028	1
FBgn0031247	748	577.304	20.2439	97.771
FBgn0039552	649	478.343	0	0
FBgn0030990	2067.85	1896.83	116.771	1853
FBgn0015925	2001.28	1830.27	27.9523	428
FBgn0029959	1181.57	1010.56	32.883	278
FBgn0001276	727	556.318	24.7095	115
FBgn0036277	437	266.455	99.142	221
FBgn0052643	548	377.391	0.316736	1
FBgn0263782	3818	3646.99	10.3572	316
FBgn0035695	4220.15	4049.14	0.177124	6
FBgn0034138	627.191	456.549	3900.84	14899
FBgn0035997	3199.79	3028.78	22.9691	582
FBgn0028541	2464.54	2293.53	60.7692	1166
FBgn0053666	666	495.337	0	0
FBgn0051860	2260.5	2089.49	0	0
FBgn0035312	1183	1011.99	24.7615	209.635
FBgn0036236	1075	903.987	0.133117	1.007
FBgn0259735	6368.79	6197.77	119.186	6179.75
FBgn0037094	3104.43	2933.41	41.7676	1025
FBgn0051953	715	544.322	0.469154	2.136
FBgn0029523	2309	2137.99	0.73143	13.082
FBgn0035374	1144	972.987	59.0917	481
FBgn0034514	440	269.453	0	0
FBgn0038934	4894.07	4723.05	0.152631	6.031
FBgn0036360	2534	2362.99	0.050586	1
FBgn0014465	2092.01	1920.99	0.374386	6.016
FBgn0038471	1102	930.987	24.1381	188
FBgn0038047	1623	1451.99	2.88134	35
FBgn0064237	1495	1323.99	0	0
FBgn0032036	2397.04	2226.02	343.722	6401
FBgn0038207	740	569.306	0.209963	1
FBgn0259821	4508.12	4337.1	1.819	66
FBgn0032084	1448.05	1277.04	1.12322	12
FBgn0014427	1176	1004.99	13.916	117
FBgn0031257	2621.85	2450.84	45.4558	932
FBgn0041094	2278.37	2107.35	75.3172	1327.83
FBgn0033988	2216	2044.99	29.8689	511
FBgn0001986	3585	3413.99	37.8138	1080
FBgn0032078	1997.25	1826.23	194.266	2968
FBgn0038551	1645	1473.99	29.1943	360
FBgn0000808	1991.62	1820.6	7.41911	112.999
FBgn0036895	3746	3574.99	0.033436	1
FBgn0266455	280	109.564	0	0
FBgn0031575	2764.03	2593.01	10.8792	236
FBgn0033880	1145	973.987	4.04995	33
FBgn0051661	1341	1169.99	0	0
FBgn0283476	12442	12271	0.068188	7
FBgn0032882	1961	1789.99	32.9089	492.804
FBgn0025700	891.32	720.535	118.947	717
FBgn0039811	514	343.416	0	0
FBgn0086447	407.052	236.536	31.2819	61.901
FBgn0000463	4337.71	4166.69	0.057376	2.001
FBgn0034748	1924	1752.99	17.8653	262
FBgn0042138	1245.66	1074.65	96.5477	868
FBgn0017556	1210.81	1039.8	0.000124	0.002
FBgn0267423	640	469.346	0	0
FBgn0052843	3276.5	3105.49	0	0
FBgn0250827	860	689.225	0	0
FBgn0023536	2345	2173.99	3.07907	56
FBgn0263236	3130.34	2959.33	1.13097	27.999
FBgn0039379	1894	1722.99	33.3003	480
FBgn0263842	318	147.544	0	0
FBgn0259676	1753	1581.99	24.2544	321
FBgn0050005	887	716.217	30.2993	181.547
FBgn0036842	2803.98	2632.97	32.8233	723
FBgn0026718	1558.37	1387.36	5.08338	59
FBgn0034061	656	485.34	39.406	160
FBgn0038877	2124	1952.99	52.9769	865.56
FBgn0262588	777	606.291	18.3354	93
FBgn0264979	1362.53	1191.52	14.2455	142
FBgn0010772	3248.4	3077.39	31.8896	821
FBgn0034127	2103	1931.99	1.4849	24
FBgn0261850	2797	2625.99	20.1196	442
FBgn0037853	1642	1470.99	81.3418	1001
FBgn0038851	978	807.157	2.22138	15
FBgn0083942	556	385.388	0	0
FBgn0004915	1413.11	1242.09	38.4172	399.2
FBgn0265630	6017.04	5846.02	25.252	1235
FBgn0034870	870	699.221	0.170952	1
FBgn0036483	4064.44	3893.43	7.4604	243
FBgn0026869	6323.13	6152.12	28.8934	1487.08
FBgn0051404	981	810.153	0.147544	1
FBgn0050446	2303	2131.99	0.336399	6
FBgn0033020	669.5	498.837	0	0
FBgn0036450	2644	2472.99	36.0583	746
FBgn0085479	1472	1300.99	0.091879	1
FBgn0037045	1081	909.987	8.14414	62
FBgn0030114	2710.05	2539.04	42.6998	907.001
FBgn0046685	2895	2723.99	40.6345	926
FBgn0031951	1147.9	976.888	30.8033	251.741
FBgn0030310	738.968	568.271	371.049	1764
FBgn0032251	1034.69	863.68	10.6568	77
FBgn0036009	1497	1325.99	0	0
FBgn0039266	1512.14	1341.12	47.6841	535
FBgn0034194	1755.45	1584.43	22.9344	304
FBgn0004554	562.119	391.506	0.305316	1
FBgn0003360	1636.94	1465.93	388.417	4763.45
FBgn0030320	3584.51	3413.5	16.6685	476.001
FBgn0261639	849	678.238	9.62857	54.633
FBgn0030812	4531.46	4360.45	40.4618	1476
FBgn0052091	2967	2795.99	1.02604	24
FBgn0039183	3121.65	2950.64	28.4792	703
FBgn0000299	5697.87	5526.86	620.021	28667.9
FBgn0004892	2611	2439.99	0.048989	1
FBgn0038602	615	444.372	0	0
FBgn0037260	1785	1613.99	0.814669	11
FBgn0052668	2676	2504.99	0.76349	16
FBgn0001250	5721.51	5550.5	0.73221	34.001
FBgn0036795	1548	1376.99	0	0
FBgn0015321	1154.38	983.362	50.8102	417.999
FBgn0030202	348	177.533	0	0
FBgn0030244	983.337	812.425	0.294263	2
FBgn0039501	2472	2300.99	6.44163	124
FBgn0038127	935	764.215	0	0
FBgn0003129	2566	2394.99	0.09982	2
FBgn0033100	561.156	390.541	37.3406	122
FBgn0030832	708	537.326	0	0
FBgn0264738	1067	895.987	0	0
FBgn0036302	2190.6	2019.59	62.4422	1055
FBgn0011205	1974.24	1803.23	53.5666	808.086
FBgn0028700	1278.45	1107.44	35.1754	325.889
FBgn0039927	3417.09	3246.07	5.01155	136.095
FBgn0038079	719.667	548.976	0	0
FBgn0040066	1648.82	1477.8	57.029	705.057
FBgn0030833	3916.48	3745.47	3.73395	117
FBgn0036656	1395.72	1224.73	1.25761	12.885
FBgn0053531	4324.94	4153.93	0.316535	10.999
FBgn0033982	2977.19	2806.18	0.511081	11.998
FBgn0085237	380	209.517	0	0
FBgn0052086	1524	1352.99	0	0
FBgn0284247	12280.5	12109.5	0	0
FBgn0039434	1030	858.987	0	0
FBgn0051933	2076	1904.99	0	0
FBgn0038830	670	499.337	19.3914	81.006
FBgn0035294	1682	1510.99	73.2332	925.722
FBgn0040793	417	246.473	448.117	924
FBgn0014179	2042	1870.99	0	0
FBgn0031145	835.644	664.928	272.402	1515.29
FBgn0033234	2141.06	1970.05	0.994516	16.391
FBgn0040343	531.455	360.862	0.662488	2
FBgn0050491	1168.39	997.377	2.55202	21.294
FBgn0034420	3273.28	3102.27	119.369	3098
FBgn0054008	715	544.322	4.64231	21.14
FBgn0037297	1605.63	1434.62	19.4137	233
FBgn0031725	2661.5	2490.49	0	0
FBgn0039307	1248	1076.99	0	0
FBgn0035435	1103	931.987	7.69538	60
FBgn0013810	12202	12031	2.94089	296
FBgn0003963	4652.62	4481.61	65.2662	2447
FBgn0030494	858	687.227	0.521806	3
FBgn0039055	3473	3301.99	28.4173	785
FBgn0040308	1034.16	863.143	65.7808	475.001
FBgn0039620	2274	2102.99	1.59151	28
FBgn0015765	1458.41	1287.39	16.9914	183
FBgn0031270	744.477	573.783	4.58314	22
FBgn0029795	1636.09	1465.08	0.897469	11
FBgn0030049	4141.11	3970.09	60.5179	2010
FBgn0052702	11349	11178	4.92976	461
FBgn0032938	3263.36	3092.34	37.8815	980.001
FBgn0037760	4596.79	4425.78	36.0562	1335
FBgn0259832	474	303.441	9.84814	25
FBgn0020440	4593.19	4422.18	13.2449	489.999
FBgn0004590	639	468.347	0	0
FBgn0024941	3667.24	3496.23	0.034189	1
FBgn0035084	1324.35	1153.34	13.1882	127.248
FBgn0038752	2194	2022.99	0	0
FBgn0051643	2938	2766.99	7.9e-05	0.002
FBgn0030746	3764.07	3593.05	0.864964	26
FBgn0015714	1551.7	1380.68	81.9282	946.323
FBgn0037506	1426	1254.99	0.476233	5
FBgn0266977	516	345.415	0	0
FBgn0035077	1165	993.987	0.064436	0.536
FBgn0053109	1025	853.987	0.139971	1
FBgn0002933	523	352.408	0	0
FBgn0085331	825	654.261	0	0
FBgn0261584	1711.24	1540.23	11.7963	152
FBgn0033362	2061.41	1890.4	7.77752	123
FBgn0030575	1383.74	1212.73	3.44979	35
FBgn0015572	1749	1577.99	0.454503	6
FBgn0013276	2375	2203.99	8.12468	149.805
FBgn0032613	2123	1951.99	20.2693	331
FBgn0036225	1146	974.987	0	0
FBgn0052208	514	343.416	0.009049	0.026
FBgn0017567	819	648.265	160.972	873
FBgn0014388	3434.85	3263.84	589.141	16086.4
FBgn0046763	1934	1762.99	101.16	1492
FBgn0037061	627	456.359	23.5691	89.983
FBgn0030941	2416.31	2245.29	55.207	1037
FBgn0029809	1433	1261.99	0	0
FBgn0053120	2301	2129.99	1.23462	22
FBgn0015614	1239.86	1068.85	78.625	703.053
FBgn0033498	1268	1096.99	0.21793	2
FBgn0022224	396	225.496	37.1063	70
FBgn0033729	794.5	623.691	0	0
FBgn0260453	1765.79	1594.78	0.299812	4
FBgn0039160	1362	1190.99	62.394	621.672
FBgn0032750	1371	1199.99	7.47091	75
FBgn0262738	7053.77	6882.76	15.199	875.164
FBgn0033979	1733.07	1562.06	0.612184	8
FBgn0032651	1360	1188.99	0	0
FBgn0050376	941	770.21	0	0
FBgn0039495	1455	1283.99	0.372381	4
