Name	Length	EffectiveLength	TPM	NumReads
FBgn0085791	1041	840.567	0.431182	8.169
FBgn0085804	252	85.945	0	0
FBgn0267876	766	565.567	0.015478	0.197
FBgn0267494	656	455.567	0	0
FBgn0085792	1211	1010.57	1.91632	43.649
FBgn0053013	2636	2435.57	0.054649	3
FBgn0266211	1668	1467.57	1.14881	38
FBgn0265141	1303	1102.57	0	0
FBgn0051292	442.823	242.884	22.1559	121.29
FBgn0053294	2007.87	1807.43	3.7557	153
FBgn0000280	166	50.929	0	0
FBgn0262885	102	33.885	0	0
FBgn0011812	456	255.754	0	0
FBgn0265533	420.988	221.249	0.209891	1.047
FBgn0052496	778	577.567	1.09393	14.241
FBgn0052009	3015.64	2815.21	1.43084	90.79
FBtr0347033	1076	875.567	0.065091	1.285
FBgn0262688	493	292.605	0.151628	1
FBgn0053222	541.021	340.591	5.31942	40.835
FBgn0266940	581	380.567	0	0
FBgn0262565	802	601.567	0.084794	1.15
FBgn0263002	361	164.814	0.269195	1
FBgn0084049	531	330.573	15.5367	115.762
FBgn0263211	352	156.898	3.50789	12.405
FBgn0267872	775	574.567	0.010496	0.136
FBgn0262031	330	138.442	44.123	137.68
FBgn0267014	274	98.553	30.9958	68.851
FBgn0039987	184	56.721	0	0
FBgn0261640	810	609.567	49.3538	678.077
FBgn0052761	71	26.029	0	0
FBgn0267863	274	98.553	0	0
FBgn0052034	74	26.824	1.40574	0.85
FBgn0262795	735	534.567	0	0
FBgn0261856	450	249.804	0.551679	3.106
FBgn0051485	73	26.56	0	0
FBgn0267610	864	663.567	0	0
FBgn0262851	1188	987.567	17.0904	380.415
FBgn0053416	143	44.33	44.4552	44.418
FBgn0267520	357	161.272	6575.35	23901
FBgn0085765	30	13.377	3.3168	1
FBgn0267424	659	458.567	0	0
FBgn0030116	1305	1104.57	0.080334	2
FBgn0031135	363	166.599	0.532623	2
FBgn0263213	224	72.281	20.9502	34.131
FBgn0267878	266	93.769	0	0
FBgn0058441	177	54.393	0	0
FBgn0267864	485	284.621	0.007744	0.05
FBgn0085500	687	486.567	0.000183	0.002
FBgn0085784	479	278.638	0.25275	1.587
FBgn0262848	1188	987.567	8.0069	178.225
FBgn0063924	307	120.735	0.000112	0
FBgn0262616	554	353.568	0	0
FBgn0267891	718	517.567	0.000514	0.006
FBgn0053491	369	172.005	57.8181	224.152
FBgn0050374	600	399.567	0.444153	4
FBtr0347034	740	539.567	0	0
FBgn0267898	414	214.447	0.228137	1.103
FBgn0260469	918.011	717.578	0.607935	9.832
FBgn0267874	253	86.481	0	0
FBgn0030243	5164.54	4964.11	33.897	3792.63
FBgn0032269	1867	1666.57	0	0
FBgn0266369	2930	2729.57	17.6684	1087
FBgn0032596	774.537	574.104	173.959	2251
FBgn0033770	642.029	441.596	0.30141	3
FBgn0259237	2786	2585.57	0.01716	1
FBgn0013685	525	324.575	1.36693	10
FBgn0031021	768	567.567	67.2146	859.842
FBgn0033491	3329	3128.57	8.28874	584.483
FBgn0051141	961	760.567	0.291672	5
FBgn0284082	778	577.567	0.076817	1
FBgn0036396	1352	1151.57	7.33611	190.411
FBgn0036641	886.526	686.093	19.4	300
FBgn0027594	4425.74	4225.31	150.911	14372
FBgn0261954	8156.09	7955.66	48.5495	8705.6
FBgn0029987	639	438.567	0.404657	4
FBgn0031660	1139.97	939.534	99.8286	2114
FBgn0038619	935.496	735.063	15.0896	250
FBgn0001341	3680	3479.57	8.64503	678
FBgn0037541	7047.32	6846.89	25.6679	3961.15
FBgn0016701	1200.84	1000.41	69.5396	1568
FBgn0039110	1769.81	1569.38	40.573	1435.16
FBgn0038839	2837.12	2636.68	0.016865	1.002
FBgn0264307	3850.62	3650.19	9.30466	765.515
FBgn0263355	4011.23	3810.8	41.5159	3565.9
FBgn0032482	2179.72	1979.28	186.301	8311.13
FBgn0050082	843	642.567	0.552375	8
FBgn0033698	5896	5695.57	15.2913	1963
FBgn0032240	530	329.573	134.609	999.918
FBgn0029925	1070	869.567	21.8375	428
FBgn0039017	1757	1556.57	8.40846	295
FBgn0259711	908	707.567	18.1453	289.381
FBgn0051140	6339.72	6139.28	5.56468	770.009
FBgn0036813	1221	1020.57	45.0382	1036
FBgn0004379	2907.16	2706.73	21.8826	1335
FBgn0036158	782	581.567	0	0
FBgn0031816	2049.35	1848.92	5.92708	247
FBgn0034923	1672.76	1472.33	25.294	839.38
FBgn0039582	1151	950.567	0	0
FBgn0051635	6400.48	6200.05	11.1818	1562.59
FBgn0263117	5199.88	4999.45	0.027993	3.155
FBgn0030259	717	516.567	0.085889	1
FBgn0029858	1947.27	1746.84	7.22189	284.342
FBgn0260745	2923.28	2722.85	208.357	12787
FBgn0015791	1158.4	957.969	145.736	3146.7
FBgn0051453	1608.35	1407.91	44.1494	1401
FBgn0025574	2155.34	1954.9	17.9066	789
FBgn0039637	3174.94	2974.51	91.7174	6149
FBgn0023095	4750.56	4550.13	2.05842	211.104
FBgn0014022	1444	1243.57	23.4757	658
FBgn0035134	1243	1042.57	0.638336	15
FBgn0044826	3848.67	3648.24	74.1352	6096
FBgn0030937	1405	1204.57	0	0
FBgn0085213	715	514.567	0.258667	3
FBgn0039875	2470.32	2269.89	62.9576	3221
FBgn0037736	3915.3	3714.86	0.107489	9
FBgn0024732	2153	1952.57	20.3594	896
FBgn0053700	1116	915.567	0	0
FBgn0260747	999.754	799.321	302.286	5446
FBgn0038011	1767	1566.57	0	0
FBgn0066365	2781.57	2581.14	0.103134	6.001
FBgn0039863	5861.9	5661.47	40.1787	5127
FBgn0037721	754.866	554.433	0.88025	11
FBgn0036459	2408	2207.57	0.020098	1
FBgn0038291	1731	1530.57	22.3783	772
FBgn0001114	3261.45	3061.02	1331.28	91849
FBgn0262894	324	133.656	0	0
FBgn0015772	4882.17	4681.74	15.1255	1596.08
FBgn0030873	1731.61	1531.18	85.0483	2935.15
FBgn0086675	6713.07	6512.63	0.657103	96.456
FBgn0038223	4418.81	4218.38	12.2971	1169.19
FBgn0027081	2323.96	2123.53	176.321	8439.2
FBgn0043458	3336.42	3135.99	44.0837	3115.95
FBgn0262010	471	270.667	0.163918	1
FBgn0259963	337	144.165	0	0
FBgn0010238	2156	1955.57	90.3195	3981
FBgn0034184	3313.02	3112.59	27.202	1908.36
FBgn0000018	1794	1593.57	22.0508	792.012
FBgn0032809	910	709.567	0.937908	15
FBgn0036605	513	312.581	1.70273	11.996
FBgn0052280	1156.59	956.156	27.1221	584.506
FBgn0000055	1054.95	854.519	0.376483	7.251
FBgn0033657	3918	3717.57	0.047738	4
FBgn0035421	1684	1483.57	16.1192	539
FBgn0030666	1614.38	1413.94	0.964767	30.746
FBgn0011202	4266.17	4065.73	35.3455	3239
FBgn0050091	1681	1480.57	0.059933	2
FBgn0033260	3379.03	3178.6	38.636	2768
FBgn0283427	8619.37	8418.93	609.81	115715
FBgn0033740	2216.29	2015.85	19.8743	903
FBgn0011725	2979.69	2779.25	23.9376	1499.5
FBgn0034377	761	560.567	0.633262	8.001
FBgn0284248	655.633	455.2	881.968	9048.84
FBgn0040674	712.5	512.222	0	0
FBgn0036323	1637	1436.57	0.030884	1
FBgn0038260	1973	1772.57	2.82838	113
FBgn0034617	1987	1786.57	11.1752	450
FBgn0262018	7550.67	7350.24	0.006036	1
FBgn0031873	840	639.567	24.8347	358
FBgn0032366	866	665.567	0.057704	0.866
FBgn0035241	4488.69	4288.26	1.24179	120.024
FBgn0260049	2272.49	2072.06	120.961	5649.16
FBgn0015558	4464.75	4264.32	1.08741	104.515
FBgn0267875	162	49.724	3.68287	4.127
FBgn0003870	4290.46	4090.03	39.113	3605.66
FBgn0053061	1277.9	1077.46	0.041177	1
FBgn0041181	4928	4727.57	0.028154	3
FBgn0039778	933	732.567	0	0
FBgn0014455	1596.27	1395.83	178.268	5608.47
FBgn0030462	933.578	733.145	0.181549	3.001
FBgn0051832	762	561.567	0	0
FBgn0000259	1611.52	1411.09	183.161	5825.39
FBgn0261581	574.323	373.906	0.118659	1
FBgn0039271	836	635.567	15.1482	217
FBgn0031463	1194	993.567	0.044654	1
FBgn0014006	4625.68	4425.25	28.3934	2832
FBgn0037150	1456	1255.57	17.5996	498.059
FBgn0030294	1628	1427.57	18.492	595
FBgn0036039	2092.58	1892.15	14.0486	599.138
FBgn0029676	2028.9	1828.47	63.9414	2635.16
FBgn0037475	1444.45	1244.02	0.035665	1
FBgn0052076	1529	1328.57	20.638	618
FBgn0058354	1400	1199.57	6.05083	163.598
FBgn0033738	3758.75	3558.31	32.2224	2584.28
FBgn0064126	1578.41	1377.98	36.288	1127.05
FBgn0039115	970	769.567	17.0214	295.243
FBgn0010356	2362	2161.57	16.3178	795
FBgn0051100	2482.81	2282.38	0.097195	5
FBgn0263249	318	128.986	0	0
FBgn0039635	1165.79	965.362	152.952	3328
FBgn0050010	730.927	530.494	3.51262	42
FBgn0034495	1429	1228.57	13.066	361.808
FBgn0005617	3851.16	3650.72	39.0816	3215.8
FBgn0030703	1441.34	1240.9	147.843	4135
FBgn0036574	4095.13	3894.7	20.4697	1796.9
FBgn0038742	1418	1217.57	61.6552	1692
FBgn0003162	1640.09	1439.66	5.20821	169
FBgn0046999	672	471.567	0.376339	4
FBgn0037345	831	630.567	20.8129	295.802
FBgn0037050	1502.86	1302.43	13.807	405.313
FBgn0029783	1115.94	915.504	9.06241	187
FBgn0261269	3764.91	3564.47	5.32734	428
FBgn0264270	2492.82	2292.39	46.1676	2385.41
FBgn0259822	5054.59	4854.16	0.126719	13.864
FBgn0034035	1562	1361.57	28.4145	872
FBgn0039270	868	667.567	17.4128	262
FBgn0031626	1990	1789.57	0	0
FBgn0051324	2169.1	1968.66	35.3636	1569.15
FBgn0260858	1469	1268.57	57.7076	1650
FBgn0031874	1718.52	1518.09	6.7692	231.618
FBgn0262719	7923.01	7722.57	0.22406	39
FBgn0082831	6728.96	6528.53	30.1806	4441
FBgn0259239	3544.26	3343.83	0.066394	5.004
FBgn0036146	755	554.567	3.48885	43.609
FBgn0035073	3322	3121.57	12.1975	858.185
FBgn0020371	789	588.567	0	0
FBgn0032845	1533.46	1333.03	7.22241	217
FBgn0283651	4204.95	4004.52	1.00475	90.687
FBgn0267824	2632	2431.57	48.9991	2685.42
FBgn0069973	901.036	700.603	17.225	272
FBgn0036301	1709	1508.57	19.6769	669.051
FBgn0265048	4744	4543.57	205.189	21013
FBgn0261057	237.5	78.9925	0	0
FBgn0052564	1448	1247.57	4.3e-05	0.001
FBgn0030797	1372.54	1172.11	14.4993	383.048
FBgn0001296	2196.02	1995.59	2.91247	131
FBgn0259972	1093	892.567	0.298245	6
FBgn0053986	871	670.567	0	0
FBgn0032435	2743	2542.57	0.122148	7
FBgn0033905	1146.41	945.981	19.6514	419
FBgn0029539	639.5	439.067	3e-05	0
FBgn0030502	2959.07	2758.63	89.8355	5585.72
FBgn0032554	1071.26	870.829	0.204163	4.008
FBgn0036410	2261.23	2060.8	0.968813	45
FBgn0025390	6092.88	5892.44	3.23784	430.02
FBgn0038394	1047	846.567	0.681309	13
FBgn0029715	1082.8	882.364	85.7312	1705
FBgn0034911	6361	6160.57	0.100825	14
FBgn0026063	2066	1865.57	1.49717	62.953
FBgn0032375	777.307	576.874	0.538368	7
FBgn0033665	1878	1677.57	12.06	456
FBgn0085380	3223	3022.57	0	0
FBgn0037493	813	612.567	0	0
FBgn0053701	315	126.695	0	0
FBgn0032189	1259	1058.57	14.2922	341
FBgn0033726	683	482.567	0	0
FBgn0037526	2059.79	1859.36	7.6258	319.585
FBgn0028902	2087.01	1886.58	0.235174	10
FBgn0050289	1164	963.567	0.046045	1
FBgn0038131	1100	899.567	0.12351	2.504
FBgn0004910	2440.13	2239.69	0.158476	8
FBgn0037715	1036.04	835.604	25.2737	476
FBgn0038151	1571	1370.57	0	0
FBgn0005391	1582.98	1382.54	0.096273	3
FBgn0265416	4511.08	4310.65	0.671387	65.231
FBgn0033115	1376.29	1175.86	11.5082	305
FBgn0029587	2680.05	2479.62	1.14198	63.823
FBgn0034300	5027.34	4826.9	17.1803	1869.12
FBgn0265464	2788	2587.57	6.44877	376.103
FBgn0036112	761	560.567	0.079147	1
FBgn0262730	8592.5	8392.07	29.0011	5485.57
FBgn0262512	659	458.567	98.3967	1017
FBgn0015279	4420.59	4220.16	50.2979	4784.28
FBgn0039831	3093.31	2892.87	77.8996	5079.28
FBgn0261673	1925.18	1724.75	0.617373	23.999
FBgn0026570	1225.13	1024.7	47.6276	1100
FBgn0031574	3458.11	3257.68	5.78819	425.001
FBgn0036761	1766.23	1565.8	55.6538	1964.12
FBgn0085385	5721.31	5520.88	0.188024	23.397
FBgn0027296	2120.45	1920.02	9.82077	425
FBgn0033259	2863	2662.57	32.1667	1930.39
FBgn0033616	1893	1692.57	11.0361	421.015
FBgn0030224	1034	833.567	0.107209	2.014
FBgn0016685	914.449	714.016	360.78	5806.14
FBgn0003888	2516.91	2316.47	196.626	10266.1
FBgn0025381	2158.09	1957.65	280.43	12373.7
FBgn0052667	368	171.099	1.29654	5
FBgn0031771	1553.32	1352.89	119.632	3647.94
FBgn0042133	1168	967.567	5.36497	117
FBgn0028546	1064.27	863.838	72.1616	1405
FBgn0037620	1159	958.567	3.19366	69
FBgn0086710	477.211	276.856	2952.37	18423.1
FBgn0036028	1427	1226.57	8.1025	224
FBgn0000046	1661.11	1460.68	2.42211	79.741
FBgn0034568	3413.51	3213.08	0.262358	19
FBgn0035464	2229.04	2028.61	39.7392	1817
FBgn0032331	1716	1515.57	0.351292	12
FBgn0261380	1356	1155.57	28.0279	730
FBgn0039196	1506	1305.57	0.033983	1
FBgn0051683	1834.3	1633.86	10.5678	389.169
FBgn0011754	2700.6	2500.17	22.7703	1283.15
FBgn0003250	1349	1148.57	0.193142	5
FBgn0028872	1850.33	1649.9	0	0
FBgn0003975	3463	3262.57	0.231181	17
FBgn0040751	379	181.173	23.9991	98
FBgn0039958	2060.62	1860.19	37.5535	1574.51
FBgn0034201	704.625	504.494	0.321343	3.654
FBgn0032390	853.559	653.126	53.1645	782.629
FBgn0031144	2039.08	1838.65	39.9116	1654
FBgn0037481	943	742.567	19.5975	328
FBgn0033457	1056.47	856.038	19.2284	371
FBgn0037974	1485.92	1285.49	22.6852	657.276
FBgn0038033	1754	1553.57	0.094536	3.31
FBgn0029689	2699	2498.57	9.44676	532
FBgn0036784	2074	1873.57	0	0
FBgn0085458	750	549.567	0	0
FBgn0033787	1167.73	967.294	4.3574	95
FBgn0031955	5720.08	5519.65	0.281332	35
FBgn0054011	1090	889.567	0	0
FBgn0051092	3897.08	3696.65	1.48649	123.853
FBgn0003218	5067.85	4867.41	12.9412	1419.75
FBgn0029687	2581.72	2381.28	105.208	5646.75
FBgn0033460	4648.57	4448.14	54.1507	5429
FBgn0039664	1398.57	1198.14	6.12863	165.503
FBgn0037802	1114	913.567	9.95579	205
FBgn0014002	2080.34	1879.9	716.955	30378.4
FBgn0051454	1736	1535.57	0.346717	12
FBgn0046886	1227	1026.57	0	0
FBgn0261060	329	137.637	0	0
FBgn0039349	1859.76	1659.33	19.2782	720.999
FBgn0036230	920.771	720.338	0.246369	4
FBgn0085599	1023	822.567	12.8946	239.065
FBgn0030292	477	276.645	67.8391	423
FBgn0039132	966.527	766.094	85.3067	1473
FBgn0032790	1215	1014.57	14.2998	327
FBgn0029996	2578.93	2378.49	65.4177	3507
FBgn0264830	262	91.463	0	0
FBgn0083972	706	505.567	3.5103	40
FBgn0052221	1606	1405.57	8.7436	277
FBgn0061209	595	394.567	7.89958	70.253
FBgn0019938	5078	4877.57	30.9088	3398
FBgn0029920	757	556.567	0.215686	2.706
FBgn0259728	885	684.567	8.78265	135.512
FBgn0052732	2189	1988.57	14.7736	662.161
FBgn0030164	1289.75	1089.32	0	0
FBgn0033785	1902.3	1701.86	7.42529	284.824
FBgn0250839	1032.42	831.991	0.31996	6.001
FBgn0267887	453	252.778	0.000109	0.001
FBgn0267365	936	735.567	35.4061	587
FBgn0032150	1021.19	820.758	6.3246	117
FBgn0035360	1702.78	1502.35	1.14409	38.742
FBgn0035833	3722	3521.57	13.72	1089
FBgn0034849	774.311	573.878	30.6069	395.892
FBgn0035041	2875.08	2674.65	0.135683	8.179
FBgn0037067	876	675.567	0	0
FBgn0263197	5999.73	5799.3	77.517	10132.3
FBgn0033724	667.72	467.287	11.6784	123
FBgn0265201	476	275.648	1.14002	7.083
FBgn0031690	1714.5	1514.06	0.527462	18
FBgn0035009	576	375.567	0.118134	1
FBgn0052601	967	766.567	0.105919	1.83
FBgn0033996	1951.19	1750.76	17.4351	688
FBgn0034437	2768	2567.57	0.03456	2
FBgn0031247	748	547.567	22.1193	272.99
FBgn0039552	649	448.567	0.098909	1
FBgn0030990	2099.83	1899.4	108.687	4653
FBgn0015925	2004.55	1804.11	30.8387	1254
FBgn0029959	1225.87	1025.44	35.8669	828.976
FBgn0001276	727	526.567	30.5855	363
FBgn0036277	437	236.957	109.16	583
FBgn0052643	548	347.569	0	0
FBgn0263782	3818	3617.57	8.14443	664.072
FBgn0035695	4223.73	4023.29	0.055137	5
FBgn0034138	627.123	426.69	3749.62	36060.9
FBgn0035997	3284.48	3084.04	24.0679	1673
FBgn0028541	2465.05	2264.62	63.1629	3224
FBgn0053666	666	465.567	0.046029	0.483
FBgn0051860	2260.5	2060.07	0	0
FBgn0035312	1183	982.567	19.3286	428.056
FBgn0036236	1075	874.567	0.056577	1.115
FBgn0259735	7009	6808.57	148.599	22803.9
FBgn0037094	3089.42	2888.99	39.4224	2567
FBgn0051953	715	514.567	1.31338	15.232
FBgn0029523	2309	2108.57	0.781676	37.149
FBgn0035374	1144	943.567	45.1399	960
FBgn0034514	440	239.915	0	0
FBgn0038934	4879.02	4678.59	0.123405	13.013
FBgn0036360	2534	2333.57	0.209596	11.024
FBgn0014465	1711.66	1511.23	0.681089	23.199
FBgn0038471	1102	901.567	24.1627	491
FBgn0038047	1623	1422.57	5.2708	169
FBgn0064237	1495	1294.57	0	0
FBgn0032036	2443.46	2243.03	323.701	16365
FBgn0038207	740	539.567	0.082227	1
FBgn0259821	4460.67	4260.24	2.77019	266.001
FBgn0032084	1431.57	1231.13	1.69377	47
FBgn0014427	1176	975.567	11.9153	262
FBgn0031257	2627.23	2426.8	49.0091	2680.7
FBgn0041094	2401.19	2200.76	112.587	5584.68
FBgn0033988	2216	2015.57	35.8494	1628.61
FBgn0001986	3585	3384.57	33.7811	2577
FBgn0032078	1996.11	1795.67	191.856	7764.99
FBgn0038551	1645	1444.57	32.556	1060
FBgn0000808	2022	1821.57	7.70485	316.336
FBgn0036895	3746	3545.57	0.087594	7
FBgn0266455	280	102.293	0	0
FBgn0031575	2333.67	2133.24	14.1218	678.997
FBgn0033880	1145	944.567	3.66374	78
FBgn0051661	1341	1140.57	0.116698	3
FBgn0283476	12442	12241.6	0.173969	48
FBgn0032882	1961	1760.57	38.5982	1531.64
FBgn0025700	891.515	691.082	125.382	1953
FBgn0039811	514	313.581	0	0
FBgn0086447	405.113	205.897	71.7722	333.076
FBgn0000463	4806.82	4606.39	0.107321	11.142
FBgn0034748	1924	1723.57	16.8092	653
FBgn0042138	1238.96	1038.53	80.1452	1876
FBgn0017556	1211.5	1011.07	2e-05	0
FBgn0267423	640	439.567	0	0
FBgn0052843	3276.45	3076.02	0.129813	9
FBgn0250827	860	659.567	0	0
FBgn0023536	2345	2144.57	2.91703	141
FBgn0263236	3164.33	2963.9	1.27983	85.498
FBgn0039379	1894	1693.57	35.0785	1339
FBgn0263842	318	128.986	0	0
FBgn0259676	1753	1552.57	19.8036	693
FBgn0050005	887	686.567	34.6937	536.872
FBgn0036842	2785.69	2585.26	37.5325	2187
FBgn0026718	1569.29	1368.86	4.3769	135.04
FBgn0034061	656	455.567	44.312	455
FBgn0038877	2124	1923.57	62.9516	2729.31
FBgn0262588	777	576.567	14.9284	194
FBgn0264979	1354.28	1153.85	12.1122	315
FBgn0010772	3247.12	3046.68	36.324	2494.35
FBgn0034127	2103	1902.57	0.839508	36
FBgn0261850	2797	2596.57	14.6605	858
FBgn0037853	1642	1441.57	89.8691	2920
FBgn0038851	978	777.567	2.56766	45
FBgn0083942	556	355.568	0	0
FBgn0004915	1411.66	1211.23	38.806	1059.41
FBgn0265630	6010.68	5810.24	29.9274	3919.23
FBgn0034870	870	669.567	0.596363	9
FBgn0036483	4052.69	3852.26	9.34044	811
FBgn0026869	6307.62	6107.19	45.872	6314.32
FBgn0051404	981	780.567	0.05684	1
FBgn0050446	2303	2102.57	0.316522	15
FBgn0033020	668.459	468.026	0.379187	4
FBgn0036450	2644	2443.57	38.2411	2106.16
FBgn0085479	1472	1271.57	0.383809	11
FBgn0037045	1081	880.567	7.15465	142
FBgn0030114	2762.1	2561.66	35.6503	2058.37
FBgn0046685	2895	2694.57	34.9232	2121
FBgn0031951	1157.11	956.672	36.9112	795.901
FBgn0030310	735.237	534.804	274.763	3312
FBgn0032251	1042.34	841.902	14.8611	282
FBgn0036009	1497	1296.57	0.034219	1
FBgn0039266	1659.25	1458.82	57.6632	1896
FBgn0034194	1753.74	1553.31	21.6781	758.957
FBgn0004554	569.5	369.068	0	0
FBgn0003360	1638.03	1437.6	459.296	14882.2
FBgn0030320	3594.46	3394.03	19.2291	1471
FBgn0261639	849	648.567	0.262216	3.833
FBgn0030812	4600.6	4400.17	45.2294	4485.68
FBgn0052091	2967	2766.57	1.49143	93
FBgn0039183	3122.67	2922.24	25.715	1693.72
FBgn0000299	5692.73	5492.29	637.704	78942.5
FBgn0004892	2611	2410.57	0.036916	2.006
FBgn0038602	615	414.567	0.107021	1
FBgn0037260	1785	1584.57	1.68826	60.296
FBgn0052668	2676	2475.57	0.412207	23
FBgn0001250	5710.87	5510.44	0.74196	92.152
FBgn0036795	1548	1347.57	0.032924	1
FBgn0015321	1134.97	934.533	52.5552	1107
FBgn0030202	348	153.444	0.289144	1
FBgn0030244	977.718	777.285	0.570894	10.002
FBgn0039501	2472	2271.57	6.67979	342
FBgn0038127	935	734.567	0	0
FBgn0003129	2566	2365.57	0.018755	1
FBgn0033100	558.771	358.34	54.8492	443
FBgn0030832	708	507.567	1.6e-05	0
FBgn0264738	1067	866.567	0	0
FBgn0036302	2098.45	1898.01	67.9295	2906
FBgn0011205	1974.56	1774.13	59.3524	2373.35
FBgn0028700	1278.75	1078.32	27.2532	662.374
FBgn0039927	3492.13	3291.69	7.80095	578.769
FBgn0038079	573.309	372.879	0.594927	5.001
FBgn0040066	1759.87	1559.44	64.9489	2282.85
FBgn0030833	3911.59	3711.16	3.89736	326
FBgn0036656	1431	1230.57	0.544971	15.115
FBgn0053531	4223.69	4023.26	0.297748	27
FBgn0033982	3107.55	2907.11	0.57004	37.351
FBgn0085237	380	182.1	0	0
FBgn0052086	1524	1323.57	0	0
FBgn0284247	12278.2	12077.8	0.029388	8
FBgn0039434	1030	829.567	0	0
FBgn0051933	2076	1875.57	0	0
FBgn0038830	670	469.567	20.6932	219.01
FBgn0035294	1682	1481.57	65.7449	2195.44
FBgn0040793	417	217.362	459.467	2251
FBgn0014179	2029.07	1828.64	0.048525	2
FBgn0031145	849.837	649.404	425.072	6221.79
FBgn0033234	2101.79	1901.36	1.09617	46.977
FBgn0040343	743.5	543.081	0	0
FBgn0050491	1111.99	911.558	4.43051	91.028
FBgn0034420	3262.64	3062.21	111.519	7697
FBgn0054008	715	514.567	6.69561	77.655
FBgn0037297	1593.06	1392.63	19.8161	622
FBgn0031725	2661.5	2461.07	0	0
FBgn0039307	1248	1047.57	0.042353	1
FBgn0035435	1103	902.567	8.25833	168
FBgn0013810	12202	12001.6	2.68017	725
FBgn0003963	4657.51	4457.07	77.2741	7762.86
FBgn0030494	858	657.567	0.207425	3.074
FBgn0039055	3473	3272.57	28.85	2128
FBgn0040308	1029.86	829.431	67.8803	1269
FBgn0039620	2274	2073.57	1.62614	76
FBgn0015765	1457.22	1256.78	20.4047	577.999
FBgn0031270	705.334	504.901	8.96307	102
FBgn0029795	1562.25	1361.81	1.30318	40
FBgn0030049	4178.46	3978.03	64.4502	5778.7
FBgn0052702	11349	11148.6	5.08995	1279
FBgn0032938	3302.88	3102.45	49.4233	3456
FBgn0037760	4863.81	4663.38	43.631	4586
FBgn0259832	474	273.655	22.3525	137.869
FBgn0020440	4663.12	4462.69	17.4608	1756.29
FBgn0004590	639	438.567	0	0
FBgn0024941	4799.97	4599.54	0.174341	18.074
FBgn0035084	1343.03	1142.6	11.7712	303.147
FBgn0038752	2194	1993.57	0	0
FBgn0051643	2938	2737.57	2.8e-05	0.002
FBgn0030746	3808.68	3608.25	0.934499	76
FBgn0015714	1553.82	1353.38	90.0483	2746.85
FBgn0037506	1426	1225.57	0.434417	12
FBgn0266977	516	315.579	0.281179	2
FBgn0035077	1165	964.567	0.151986	3.304
FBgn0053109	1025	824.567	0.107613	2
FBgn0002933	523	322.576	0	0
FBgn0085331	825	624.567	0	0
FBgn0261584	1754.17	1553.73	13.7636	482
FBgn0033362	2042.88	1842.45	5.65895	235
FBgn0030575	1329.24	1128.8	3.30159	84
FBgn0015572	1749	1548.57	0.687612	24
FBgn0013276	2375	2174.57	10.5537	517.267
FBgn0032613	2123	1922.57	24.8079	1075
FBgn0036225	1146	945.567	0	0
FBgn0052208	514	313.581	0.310377	2.194
FBgn0017567	819	618.567	131.904	1839
FBgn0014388	3590.95	3390.51	786.413	60097.2
FBgn0046763	1934	1733.57	153.579	6000.8
