Name	Length	EffectiveLength	TPM	NumReads
FBgn0037067	876	694.502	0	0
FBgn0263197	5869.7	5688	70.6301	3548
FBgn0033724	652.796	471.417	53.3228	222
FBgn0265201	476	294.718	1.59046	4.14
FBgn0031690	1669.26	1487.55	0.76119	10
FBgn0035009	576	394.667	0	0
FBgn0052601	967	785.451	0	0
FBgn0033996	1957.75	1776.04	18.5527	290.999
FBgn0034437	2768	2586.29	0.087562	2
FBgn0031247	748	566.591	26.1628	130.915
FBgn0039552	649	467.621	0	0
FBgn0030990	2055.17	1873.46	118.28	1957
FBgn0015925	2002.27	1820.56	34.3942	553
FBgn0029959	1169.66	987.955	31.9766	279
FBgn0001276	727	545.604	24.904	120
FBgn0036277	437	255.748	120.869	273
FBgn0052643	548	366.674	0	0
FBgn0263782	3818	3636.29	11.7083	376
FBgn0035695	4236.34	4054.63	0.055853	2
FBgn0034138	627.223	445.863	3666.4	14437
FBgn0035997	3198.42	3016.71	22.2956	594
FBgn0028541	2463.86	2282.16	71.0003	1431
FBgn0053666	666	484.619	0	0
FBgn0051860	2260.5	2078.79	0	0
FBgn0035312	1183	1001.29	16.874	149.215
FBgn0036236	1075	893.293	0.127276	1.004
FBgn0259735	6324.89	6143.19	135.934	7374.88
FBgn0037094	3105	2923.3	44.854	1158
FBgn0051953	715	533.608	3.31688	15.631
FBgn0029523	2309	2127.29	1.25861	23.646
FBgn0035374	1144	962.293	67.5415	574
FBgn0034514	440	258.746	0	0
FBgn0038934	4998.81	4817.11	0.094026	4
FBgn0036360	2534	2352.29	0	0
FBgn0014465	1051.86	870.38	0.130853	1.006
FBgn0038471	1102	920.293	21.1626	172
FBgn0038047	1623	1441.29	4.24236	54
FBgn0064237	1495	1313.29	0.172438	2
FBgn0032036	2398.93	2217.22	258.766	5067
FBgn0038207	740	558.593	0	0
FBgn0259821	4371.37	4189.66	4.51339	167
FBgn0032084	1431.76	1250.05	1.9022	21
FBgn0014427	1176	994.293	12.9824	114
FBgn0031257	2617.94	2436.23	55.727	1199
FBgn0041094	2289.33	2107.62	75.0199	1396.38
FBgn0033988	2216	2034.29	35.5118	638
FBgn0001986	3585	3403.29	36.698	1103
FBgn0032078	1985.21	1803.5	295.211	4702
FBgn0038551	1645	1463.29	26.6965	345
FBgn0000808	1967.65	1785.94	6.97416	109.999
FBgn0036895	3746	3564.29	0.063536	2
FBgn0266455	280	98.868	0	0
FBgn0031575	2409.85	2228.15	13.4619	264.901
FBgn0033880	1145	963.293	3.64392	31
FBgn0051661	1341	1159.29	0	0
FBgn0283476	12442	12260.3	0.009236	1
FBgn0032882	1961	1779.29	46.0573	723.736
FBgn0025700	892.245	710.74	166.324	1044
FBgn0039811	514	332.688	0	0
FBgn0086447	408.11	226.894	43.7456	87.658
FBgn0000463	4781.36	4599.66	0.125042	5.08
FBgn0034748	1924	1742.29	19.042	293
FBgn0042138	1252.27	1070.57	90.4312	854.999
FBgn0017556	1211.5	1029.79	0	0
FBgn0267423	640	458.627	0	0
FBgn0052843	3276.48	3094.77	0.053751	1.469
FBgn0250827	860	678.515	0.333761	2
FBgn0023536	2345	2163.29	3.55926	68
FBgn0263236	3111.03	2929.33	1.12098	28.999
FBgn0039379	1894	1712.29	42.785	647
FBgn0263842	318	136.84	0	0
FBgn0259676	1753	1571.29	19.673	273
FBgn0050005	887	705.499	35.6928	222.388
FBgn0036842	2788.09	2606.38	39.5339	910
FBgn0026718	1519.08	1337.37	4.31802	51
FBgn0034061	656	474.619	49.1459	206
FBgn0038877	2124	1942.29	36.6119	628.017
FBgn0262588	777	595.58	18.8218	99
FBgn0264979	1381	1199.29	11.141	118
FBgn0010772	3249.01	3067.3	31.046	841
FBgn0034127	2103	1921.29	0.353609	6
FBgn0261850	2797	2615.29	25.761	595
FBgn0037853	1642	1460.29	105.92	1366
FBgn0038851	978	796.436	2.13259	15
FBgn0083942	556	374.672	0	0
FBgn0004915	1412.3	1230.59	45.6512	496.136
FBgn0265630	6015.8	5834.09	26.1433	1347
FBgn0034870	870	688.508	0.164459	1
FBgn0036483	4063.1	3881.39	9.18943	315
FBgn0026869	6323.4	6141.69	30.9439	1678.4
FBgn0051404	981	799.433	0	0
FBgn0050446	2303	2121.29	0.32027	6
FBgn0033020	669.473	488.091	0.231987	1
FBgn0036450	2644	2462.29	42.9969	935
FBgn0085479	1472	1290.29	0.263268	3
FBgn0037045	1081	899.293	12.0875	96
FBgn0030114	2654.21	2472.5	39.2931	858.001
FBgn0046685	2895	2713.29	48.3256	1158
FBgn0031951	1176.71	995.001	32.1684	282.675
FBgn0030310	741.513	560.1	425.147	2103
FBgn0032251	1034.39	852.679	10.4908	79
FBgn0036009	1497	1315.29	0.086088	1
FBgn0039266	1547.67	1365.97	56.4511	681
FBgn0034194	1754.82	1573.11	26.6322	370
FBgn0004554	569.5	388.168	0	0
FBgn0003360	1714.91	1533.2	47.2538	639.837
FBgn0030320	3600.83	3419.13	20.8306	629
FBgn0261639	849	667.54	6.26718	36.947
FBgn0030812	4530.04	4348.33	41.2987	1585.96
FBgn0052091	2967	2785.29	1.38221	34
FBgn0039183	3133.27	2951.57	32.9097	857.848
FBgn0000299	5698.28	5516.58	1067.76	52021
FBgn0004892	2611	2429.29	0.046611	1
FBgn0038602	615	433.654	0.261109	1
FBgn0037260	1785	1603.29	0.918113	13
FBgn0052668	2676	2494.29	0.680941	15
FBgn0001250	5702.31	5520.6	0.780618	38.06
FBgn0036795	1548	1366.29	0	0
FBgn0015321	1146.97	965.266	68.3892	583
FBgn0030202	348	166.825	0	0
FBgn0030244	967.414	785.858	2.16129	15
FBgn0039501	2472	2290.29	7.56425	153
FBgn0038127	935	753.486	0	0
FBgn0003129	2566	2384.29	0.04749	1
FBgn0033100	547.828	366.501	41.3995	134
FBgn0030832	708	526.611	0	0
FBgn0264738	1067	885.293	0	0
FBgn0036302	2212.78	2031.08	63.8887	1146
FBgn0011205	1944.1	1762.4	58.5184	910.814
FBgn0028700	1278.15	1096.44	37.5145	363.262
FBgn0039927	3409.9	3228.2	6.66941	190.144
FBgn0038079	689.711	508.318	0.445512	2
FBgn0040066	1650.11	1468.4	56.2144	729
FBgn0030833	3835.36	3653.66	3.65696	118
FBgn0036656	1426.34	1244.63	1.10894	12.19
FBgn0053531	4551.69	4369.99	0.103644	4
FBgn0033982	3104.48	2922.77	0.516837	13.341
FBgn0085237	380	198.812	0	0
FBgn0052086	1524	1342.29	0	0
FBgn0284247	12280.5	12098.8	0	0
FBgn0039434	1030	848.293	0.133481	1
FBgn0051933	2076	1894.29	0	0
FBgn0038830	670	488.619	18.3072	79
FBgn0035294	1682	1500.29	80.8316	1071.01
FBgn0040793	417	235.773	511.471	1065
FBgn0014179	2025.98	1844.28	0.184188	3
FBgn0031145	829.026	647.601	283.549	1621.7
FBgn0033234	1977.27	1795.56	0.827223	13.118
FBgn0040343	579.926	398.579	0.284087	1
FBgn0050491	1217.8	1036.09	3.965	36.281
FBgn0034420	3250.14	3068.43	123.917	3358
FBgn0054008	715	533.608	6.80232	32.056
FBgn0037297	1594.12	1412.42	21.405	267
FBgn0031725	2617.81	2436.1	0.04648	1
FBgn0039307	1248	1066.29	0	0
FBgn0035435	1103	921.293	9.95527	81
FBgn0013810	12202	12020.3	3.59844	382
FBgn0003963	4700.29	4518.58	80.9656	3231
FBgn0030494	858	676.517	0.167374	1
FBgn0039055	3473	3291.29	28.5891	831
FBgn0040308	1040.67	858.966	90.8258	689
FBgn0039620	2274	2092.29	1.35295	25
FBgn0015765	1453.59	1271.88	20.298	227.999
FBgn0031270	686.786	505.402	6.27316	28
FBgn0029795	1576.99	1395.28	0.892683	11
FBgn0030049	4105.37	3923.66	63.9773	2216.93
FBgn0052702	11349	11167.3	6.15469	607
FBgn0032938	3687.39	3505.68	43.5718	1349
FBgn0037760	4638.98	4457.27	33.7869	1330
FBgn0259832	474	292.721	13.9256	36
FBgn0020440	4551.88	4370.17	14.8723	573.999
FBgn0004590	639	457.628	0	0
FBgn0024941	3599.78	3418.07	0.066255	2
FBgn0035084	1479.43	1297.72	7.32933	84
FBgn0038752	2194	2012.29	0	0
FBgn0051643	2890	2708.29	0	0
FBgn0030746	3778.83	3597.12	0.786956	25.001
FBgn0015714	1563.62	1381.91	63.162	770.853
FBgn0037506	1426	1244.29	0.273001	3
FBgn0266977	516	334.687	0	0
FBgn0035077	1165	983.293	0.545364	4.736
FBgn0053109	1025	843.293	0.134273	1
FBgn0002933	523	341.683	0	0
FBgn0085331	825	643.552	0	0
FBgn0261584	1689.41	1507.71	2.92896	39
FBgn0033362	2188.41	2006.7	3.78058	67
FBgn0030575	1409.71	1228	4.42596	48
FBgn0015572	1749	1567.29	0.57797	8
FBgn0013276	2375	2193.29	12.3023	238.296
FBgn0032613	2123	1941.29	21.2313	364
FBgn0036225	1146	964.293	0	0
FBgn0052208	514	332.688	0.009012	0.026
FBgn0017567	819	637.554	168.9	951
FBgn0014388	3416.48	3234.78	586.016	16741.3
FBgn0046763	1934	1752.29	90.1006	1394.34
FBgn0037061	627	445.64	22.3596	88
FBgn0030941	2416.57	2234.87	55.9856	1105
FBgn0029809	1433	1251.29	0.090491	1
FBgn0053120	2301	2119.29	1.28229	24
FBgn0015614	1262.5	1080.79	82.0911	783.561
FBgn0033498	1268	1086.29	0.104236	1
FBgn0022224	396	214.8	41.6447	79
FBgn0033729	794.5	612.985	0	0
FBgn0260453	1568.84	1387.13	0.571406	7
FBgn0039160	1362	1180.29	68.5753	714.812
FBgn0032750	1371	1189.29	11.4251	120
FBgn0262738	7035.69	6853.98	17.5056	1059.63
FBgn0033979	1744.49	1562.78	0.65586	9.052
FBgn0032651	1360	1178.29	0	0
FBgn0050376	941	759.484	0	0
FBgn0039495	1455	1273.29	0.266783	3
FBgn0041105	2454	2272.29	0.199325	4
