Name	Length	EffectiveLength	TPM	NumReads
FBtr0073076	880	702.437	75.210603	355.301
FBtr0089289	4677	4499.139	1.164461	35.234
FBtr0100448	4590	4412.139	2.708082	80.356
FBtr0089290	4681	4503.139	1.735479	52.559
FBtr0089288	4037	3859.139	12.974920	336.748
FBtr0100447	4417	4239.139	2.116821	60.349
FBtr0329933	4663	4485.139	1.838407	55.453
FBtr0336949	2826	2648.139	21.409981	381.300
FBtr0088786	1378	1200.139	80.390082	648.849
FBtr0088785	1869	1691.139	14.323645	162.908
FBtr0303077	607	429.609	0.000000	0.000
FBtr0339716	615	437.603	0.084186	0.248
FBtr0085459	600	422.610	66.411298	188.752
FBtr0070973	1218	1040.139	0.285910	2.000
FBtr0089252	2767	2589.139	3.018110	52.553
FBtr0334488	2840	2662.139	1.505482	26.954
FBtr0334489	2902	2724.139	1.927768	35.318
FBtr0100600	3804	3626.139	2.959607	72.175
FBtr0300305	309	131.828	0.000000	0.000
FBtr0077162	567	389.625	0.000000	0.000
FBtr0072277	713	535.544	56.640275	204.000
FBtr0344898	1082	904.139	0.000000	0.000
FBtr0086817	1175	997.139	0.000000	0.000
FBtr0333271	5146	4968.139	0.536147	17.914
FBtr0072639	5149	4971.139	0.554755	18.547
FBtr0340000	824	646.483	1.521473	6.615
FBtr0087390	427	249.730	286.624062	481.385
FBtr0070472	3021	2843.139	2.959655	56.591
FBtr0331752	4499	4321.139	26.894556	781.578
FBtr0070475	3174	2996.139	6.897281	138.979
FBtr0070474	3218	3040.139	1.067611	21.828
FBtr0302185	2166	1988.139	1.428819	19.104
FBtr0070471	4805	4627.139	11.846259	368.641
FBtr0112828	2903	2725.139	7.747866	141.997
FBtr0301966	3182	3004.139	1.233474	24.921
FBtr0070468	3055	2877.139	10.081149	195.066
FBtr0070476	2745	2567.139	0.706244	12.193
FBtr0070470	3110	2932.139	1.667138	32.875
FBtr0331751	4750	4572.139	0.855907	26.318
FBtr0070469	4244	4066.139	16.776660	458.773
FBtr0070467	2929	2751.139	0.453677	8.394
FBtr0331753	5004	4826.139	1.300714	42.217
FBtr0070466	2847	2669.139	2.602870	46.723
FBtr0070473	3091	2913.139	2.067578	40.507
FBtr0076265	1575	1397.139	55.554577	521.999
FBtr0331935	1030	852.139	0.196936	1.129
FBtr0088237	816	638.486	89.164478	382.871
FBtr0081705	1363	1185.139	0.000000	0.000
FBtr0088524	1299	1121.139	74.403524	561.000
FBtr0074540	843	665.468	23.454073	104.968
FBtr0074494	1357	1179.139	0.378309	3.000
FBtr0085714	3349	3171.139	130.913852	2791.970
FBtr0085713	3440	3262.139	1157.536105	25394.923
FBtr0076256	334	156.813	1.896431	2.000
FBtr0339552	1718	1540.139	11.723164	121.427
FBtr0078950	1533	1355.139	30.566489	278.573
FBtr0070990	1321	1143.139	1.189654	9.146
FBtr0100409	805	627.497	0.748428	3.158
FBtr0343330	706	528.545	97.534023	346.696
FBtr0304902	1617	1439.139	0.171578	1.661
FBtr0304901	2286	2108.139	0.023937	0.339
FBtr0078872	1228	1050.139	0.000000	0.000
FBtr0077839	2112	1934.139	8.348444	108.593
FBtr0077837	2331	2153.139	2.779021	40.241
FBtr0077838	2235	2057.139	9.298301	128.640
FBtr0077836	2325	2147.139	16.587486	239.525
FBtr0075133	4018	3840.139	0.457935	11.827
FBtr0332862	2190	2012.139	7.180909	97.173
FBtr0087988	1754	1576.139	162.629556	1723.868
FBtr0087987	1948	1770.139	349.365982	4159.086
FBtr0074688	1633	1455.139	49.968289	489.000
FBtr0086864	3503	3325.139	13.057594	292.000
FBtr0083361	1283	1105.139	0.000000	0.000
FBtr0392904	4164	3986.139	6.251302	167.584
FBtr0084588	2385	2207.139	67.846378	1007.085
FBtr0303161	2639	2461.139	39.785393	658.521
FBtr0079257	1918	1740.139	19.055091	223.000
FBtr0307341	906	728.434	0.046371	0.227
FBtr0084989	527	349.648	0.037414	0.088
FBtr0306309	750	572.529	0.779137	3.000
FBtr0344570	539	361.640	0.000000	0.000
FBtr0078090	1219	1041.139	37.132547	260.000
FBtr0087439	546	368.637	20.974663	52.000
FBtr0070960	2096	1918.139	0.200118	2.582
FBtr0302357	2296	2118.139	0.159843	2.277
FBtr0302356	2428	2250.139	0.141514	2.142
FBtr0340571	3830	3652.139	0.040709	1.000
FBtr0340572	3825	3647.139	0.040774	1.000
FBtr0080267	3305	3127.139	0.000000	0.000
FBtr0077141	787	609.513	0.000000	0.000
FBtr0306593	981	803.374	0.000000	0.000
FBtr0081719	1938	1760.139	66.990979	793.000
FBtr0071549	1655	1477.139	32.010751	318.000
FBtr0308832	1068	890.139	9.328159	55.842
FBtr0308833	2043	1865.139	31.003530	388.895
FBtr0074921	2263	2085.139	8.148164	114.263
FBtr0073011	1996	1818.139	0.163566	2.000
FBtr0112378	450	272.709	0.000000	0.000
FBtr0342602	1596	1418.139	0.266459	2.541
FBtr0080326	1217	1039.139	84.919405	593.459
FBtr0085405	675	497.558	188.870147	632.000
FBtr0339295	331	153.817	0.000000	0.000
FBtr0300316	205	33.766	0.000000	0.000
FBtr0300904	2130	1952.139	0.000000	0.000
FBtr0081633	2196	2018.139	0.000000	0.000
FBtr0300905	2052	1874.139	0.000000	0.000
FBtr0335279	1234	1056.139	0.666585	4.735
FBtr0335281	1199	1021.139	0.208208	1.430
FBtr0290216	733	555.534	0.013648	0.051
FBtr0335280	740	562.532	0.013681	0.052
FBtr0077120	1711	1533.139	20.094211	207.187
FBtr0081676	887	709.436	0.000000	0.000
FBtr0076639	2093	1915.139	0.155282	2.000
FBtr0079280	1148	970.139	0.000000	0.000
FBtr0304827	5797	5619.139	0.075671	2.860
FBtr0433494	6405	6227.139	0.103852	4.349
FBtr0333832	6581	6403.139	0.084919	3.657
FBtr0433497	5654	5476.139	0.094406	3.477
FBtr0333833	6118	5940.139	0.095076	3.798
FBtr0433496	5848	5670.139	0.068174	2.600
FBtr0304826	8410	8232.139	0.067978	3.763
FBtr0433495	8302	8124.139	0.069271	3.785
FBtr0433493	8251	8073.139	0.074545	4.047
FBtr0300808	2019	1841.139	0.000000	0.000
FBtr0300809	4061	3883.139	0.071980	1.880
FBtr0301700	4064	3886.139	0.071902	1.879
FBtr0072287	5108	4930.139	29.375813	974.000
FBtr0343633	2816	2638.139	27.290977	484.202
FBtr0074281	2640	2462.139	48.485278	802.846
FBtr0343632	2730	2552.139	2.500459	42.917
FBtr0074279	3898	3720.139	43.914431	1098.693
FBtr0074280	3895	3717.139	3.933813	98.341
FBtr0072238	1035	857.139	0.000000	0.000
FBtr0308073	1317	1139.139	1.310028	10.036
FBtr0082360	764	586.524	81.872376	322.948
FBtr0082361	1024	846.139	1.057111	6.016
FBtr0079938	1428	1250.139	2.735644	23.000
FBtr0077227	1279	1101.139	165.702732	1227.105
FBtr0091702	1278	1100.139	7.419519	54.895
FBtr0074882	2425	2247.139	15.841671	239.409
FBtr0332153	3588	3410.139	3.014116	69.126
FBtr0310476	2042	1864.139	7.271912	91.167
FBtr0100666	2416	2238.139	8.201367	123.448
FBtr0332726	2033	1855.139	4.636798	57.850
FBtr0080287	1089	911.139	16.555516	101.447
FBtr0309307	5887	5709.139	0.118487	4.549
FBtr0300898	5037	4859.139	0.074991	2.451
FBtr0080024	1050	872.139	7.194297	42.197
FBtr0077389	2263	2085.139	98.622787	1383.000
FBtr0290204	1958	1780.139	0.000000	0.000
FBtr0086689	848	670.463	22.532687	101.601
FBtr0306636	1574	1396.139	7.644878	71.781
FBtr0086687	1472	1294.139	34.152440	297.244
FBtr0086690	2195	2017.139	0.692300	9.392
FBtr0086686	1532	1354.139	1.137802	10.362
FBtr0340359	2225	2047.139	1.147657	15.800
FBtr0301148	981	803.374	70.054360	378.497
FBtr0086684	908	730.434	0.461404	2.267
FBtr0306637	2237	2059.139	1.079071	14.943
FBtr0301149	1514	1336.139	1.459313	13.113
FBtr0086600	1106	928.139	5.671570	35.402
FBtr0331978	1118	940.139	18.124898	114.598
FBtr0078769	621	443.598	4537.900300	13538.000
FBtr0070712	1878	1700.139	0.874592	10.000
FBtr0343263	1108	930.139	0.041986	0.263
FBtr0343264	928	750.426	0.048358	0.244
FBtr0072024	920	742.431	0.048662	0.243
FBtr0113111	979	801.375	0.046449	0.250
FBtr0333452	4664	4486.139	0.234656	7.080
FBtr0333450	3996	3818.139	0.143404	3.682
FBtr0333451	4043	3865.139	0.140030	3.640
FBtr0300831	4092	3914.139	0.136683	3.598
FBtr0076303	1640	1462.139	2.406257	23.661
FBtr0076302	1655	1477.139	1.634026	16.233
FBtr0076301	2049	1871.139	50.708040	638.106
FBtr0077098	1123	945.139	87.757268	557.813
FBtr0070552	1047	869.139	0.000000	0.000
FBtr0075818	1346	1168.139	27.367432	215.000
FBtr0088789	1908	1730.139	4.898735	57.000
FBtr0304960	503	325.666	0.000000	0.000
FBtr0075249	843	665.468	0.000000	0.000
FBtr0084104	1804	1626.139	220.825678	2415.000
FBtr0336911	2177	1999.139	8.355324	112.335
FBtr0088974	1597	1419.139	24.989458	238.502
FBtr0100360	4963	4785.139	0.497063	15.996
FBtr0110880	2920	2742.139	0.081067	1.495
FBtr0334105	2225	2047.139	0.169734	2.337
FBtr0301185	2946	2768.139	0.079969	1.489
FBtr0110881	4262	4084.139	2.901060	79.683
FBtr0336928	1138	960.139	0.000000	0.000
FBtr0072107	995	817.363	0.000000	0.000
FBtr0085786	2956	2778.139	13.684184	255.672
FBtr0085785	3082	2904.139	1.176473	22.978
FBtr0334549	2894	2716.139	1.572789	28.730
FBtr0334550	3020	2842.139	0.660276	12.621
FBtr0340191	4545	4367.139	9.494748	278.863
FBtr0073848	4477	4299.139	58.110338	1680.137
FBtr0078387	3371	3193.139	9.754696	209.479
FBtr0087487	2027	1849.139	16.725684	208.000
FBtr0083735	2688	2510.139	0.041570	0.702
FBtr0332539	2448	2270.139	0.046540	0.711
FBtr0077790	977	799.376	0.000000	0.000
FBtr0331440	941	763.425	0.000000	0.000
FBtr0331439	971	793.386	0.000000	0.000
FBtr0082634	1746	1568.139	19.059066	201.000
FBtr0079612	1320	1142.139	7.030155	54.000
FBtr0087980	1799	1621.139	0.025114	0.274
FBtr0087979	1558	1380.139	0.028736	0.267
FBtr0072044	1063	885.139	0.000000	0.000
FBtr0343206	1072	894.139	0.000000	0.000
FBtr0072043	1160	982.139	0.000000	0.000
FBtr0075225	1132	954.139	0.155840	1.000
FBtr0112489	446	268.712	9.340802	16.880
FBtr0339263	740	562.532	0.031633	0.120
FBtr0301018	2276	2098.139	1.771723	25.000
FBtr0302526	640	462.576	4.178786	13.000
FBtr0100009	3280	3102.139	4.937034	103.000
FBtr0089901	2338	2160.139	1.148246	16.681
FBtr0089902	1803	1625.139	0.508135	5.554
FBtr0300562	2617	2439.139	5.657923	92.812
FBtr0089900	2125	1947.139	0.401062	5.252
FBtr0089904	2355	2177.139	0.621629	9.102
FBtr0301521	2467	2289.139	0.944340	14.538
FBtr0089905	2568	2390.139	2.367835	38.061
FBtr0345390	5214	5036.139	0.900261	30.491
FBtr0331425	3556	3378.139	1.909273	43.377
FBtr0332155	4408	4230.139	1.866839	53.109
FBtr0075014	3541	3363.139	1.769504	40.023
FBtr0078874	603	425.610	0.000000	0.000
FBtr0083452	2975	2797.139	15.127134	284.564
FBtr0302317	2262	2084.139	21.577260	302.436
FBtr0333248	2543	2365.139	0.062346	0.992
FBtr0114524	2411	2233.139	0.067138	1.008
FBtr0273385	6171	5993.139	1.923054	77.510
FBtr0339307	6637	6459.139	1.608810	69.886
FBtr0273384	6439	6261.139	4.526577	190.605
FBtr0082117	3807	3629.139	6.135589	149.751
FBtr0082116	6303	6125.139	2.443657	100.662
FBtr0082118	4671	4493.139	4.423980	133.682
FBtr0085011	1569	1391.139	0.000000	0.000
FBtr0081174	4145	3967.139	0.306444	8.176
FBtr0081175	3934	3756.139	0.360151	9.098
FBtr0303241	4041	3863.139	0.699210	18.166
FBtr0081176	3893	3715.139	0.375059	9.371
FBtr0305129	2997	2819.139	8.456270	160.326
FBtr0339156	2994	2816.139	3.219376	60.973
FBtr0339157	2988	2810.139	2.060125	38.934
FBtr0071784	2049	1871.139	1.368788	17.225
FBtr0071785	1989	1811.139	67.056504	816.775
FBtr0089148	3050	2872.139	2.409141	46.535
FBtr0089147	2773	2595.139	2.202891	38.447
FBtr0089150	2762	2584.139	4.124731	71.684
FBtr0089146	2709	2531.139	5.163923	87.903
FBtr0308247	2614	2436.139	32.264224	528.607
FBtr0089149	2840	2662.139	3.285568	58.824
FBtr0302559	2531	2353.139	0.000000	0.000
FBtr0346506	2597	2419.139	0.000000	0.000
FBtr0302190	3048	2870.139	3.540789	68.346
FBtr0086145	3054	2876.139	7.633532	147.654
FBtr0306281	375	197.789	0.000000	0.000
FBtr0306280	392	214.773	0.000000	0.000
FBtr0306258	4812	4634.139	5.387372	167.902
FBtr0073119	3828	3650.139	56.530370	1387.718
FBtr0073120	4106	3928.139	47.671845	1259.386
FBtr0073118	4763	4585.139	63.070476	1944.861
FBtr0337055	3442	3264.139	17.239878	378.454
FBtr0333895	3491	3313.139	65.958794	1469.678
FBtr0337056	4046	3868.139	16.221934	422.002
FBtr0077442	1411	1233.139	6.511362	54.000
FBtr0076018	1266	1088.139	2.816940	20.614
FBtr0076017	963	785.398	8.971113	47.386
FBtr0339781	3357	3179.139	0.475993	10.177
FBtr0070778	3093	2915.139	0.777273	15.239
FBtr0344824	2804	2626.139	2.750869	48.584
FBtr0345292	830	652.476	272.700507	1196.632
FBtr0070983	837	659.473	22.892118	101.530
FBtr0070982	1100	922.139	1.820280	11.289
FBtr0070981	941	763.425	93.323475	479.145
FBtr0070980	854	676.457	4964.746452	22586.404
FBtr0307300	2919	2741.139	12.914612	238.080
FBtr0113024	3030	2852.139	1.152351	22.104
FBtr0332600	2913	2735.139	0.588033	10.817
FBtr0083414	2815	2637.139	18.875082	334.759
FBtr0337043	3789	3611.139	0.462877	11.241
FBtr0077516	1338	1160.139	0.000000	0.000
FBtr0112524	1274	1096.139	2.170988	16.004
FBtr0089233	3691	3513.139	4.768103	112.655
FBtr0334626	3376	3198.139	1.970082	42.373
FBtr0310651	3526	3348.139	10.037877	226.024
FBtr0089229	3501	3323.139	15.389820	343.947
FBtr0082920	981	803.374	0.000000	0.000
FBtr0077386	1734	1556.139	21.594848	226.000
FBtr0071106	2301	2123.139	0.000000	0.000
FBtr0070937	2201	2023.139	90.440934	1230.554
FBtr0070938	2487	2309.139	91.209498	1416.446
FBtr0070397	1267	1089.139	1.365233	10.000
FBtr0074346	819	641.485	0.000000	0.000
FBtr0071471	1606	1428.139	0.000000	0.000
FBtr0330316	1609	1431.139	0.000000	0.000
FBtr0074918	1253	1075.139	15.489718	112.000
FBtr0072124	2163	1985.139	22.021480	294.000
FBtr0071683	1189	1011.139	72.792132	495.000
FBtr0077403	1061	883.139	0.346669	2.059
FBtr0113021	1089	911.139	0.301775	1.849
FBtr0077402	1231	1053.139	0.191177	1.354
FBtr0077401	1011	833.139	0.488622	2.738
FBtr0300280	1584	1406.139	0.105745	1.000
FBtr0346378	3461	3283.139	0.704580	15.557
FBtr0074809	2896	2718.139	23.542177	430.356
FBtr0335137	3353	3175.139	0.893830	19.087
FBtr0346141	373	195.791	2.780165	3.661
FBtr0085611	272	94.857	36.585178	23.339
FBtr0074029	585	407.619	0.000000	0.000
FBtr0075388	1505	1327.139	0.092561	0.826
FBtr0343534	2295	2117.139	0.152676	2.174
FBtr0086001	1762	1584.139	0.187727	2.000
FBtr0321315	1239	1061.139	0.000000	0.000
FBtr0333037	2846	2668.139	2.384374	42.785
FBtr0075724	2737	2559.139	3.752686	64.587
FBtr0075723	2084	1906.139	1.297087	16.628
FBtr0342770	3744	3566.139	12.164041	291.733
FBtr0070420	3766	3588.139	87.996811	2123.470
FBtr0342771	3838	3660.139	4.704239	115.797
FBtr0333323	2883	2705.139	1.211472	22.040
FBtr0333322	2930	2752.139	1.023187	18.938
FBtr0074137	2347	2169.139	5.210578	76.012
FBtr0074135	2386	2208.139	50.571897	751.010
FBtr0308136	1697	1519.139	0.061236	0.626
FBtr0080237	698	520.548	0.000000	0.000
FBtr0300638	3446	3268.139	0.071845	1.579
FBtr0073729	466	288.696	71.084134	138.014
FBtr0084836	743	565.531	21.822861	83.000
FBtr0082430	1248	1070.139	1.892184	13.618
FBtr0335211	1142	964.139	17.177717	111.382
FBtr0076857	1307	1129.139	0.263374	2.000
FBtr0300424	902	724.435	1.231521	6.000
FBtr0083860	1793	1615.139	5.439495	59.085
FBtr0302327	1744	1566.139	126.567093	1333.095
FBtr0083861	1877	1699.139	13.723441	156.820
FBtr0083086	1479	1301.139	15.381008	134.592
FBtr0334589	2552	2374.139	3.378294	53.940
FBtr0091874	595	417.614	2.621340	7.362
FBtr0073935	992	814.367	0.000000	0.000
FBtr0073300	818	640.485	0.000000	0.000
FBtr0073299	2460	2282.139	0.000000	0.000
FBtr0088841	1522	1344.139	2.318294	20.957
FBtr0088842	1468	1290.139	55.276315	479.607
FBtr0345599	2094	1916.139	0.136836	1.763
FBtr0070422	1749	1571.139	0.211678	2.237
FBtr0342772	681	503.556	0.000000	0.000
FBtr0070421	1547	1369.139	0.108603	1.000
FBtr0333023	2495	2317.139	0.058831	0.917
FBtr0075579	1678	1500.139	0.107368	1.083
FBtr0072248	2815	2637.139	0.018781	0.333
FBtr0345620	2931	2753.139	0.018036	0.334
FBtr0072247	2800	2622.139	0.018881	0.333
FBtr0072253	1306	1128.139	0.380951	2.890
FBtr0343432	1090	912.139	28.878599	177.152
FBtr0073127	1478	1300.139	0.114167	0.998
FBtr0073128	1471	1293.139	0.115187	1.002
FBtr0079458	1541	1363.139	0.005807	0.053
FBtr0079460	1595	1417.139	1.114073	10.618
FBtr0079462	1526	1348.139	0.005845	0.053
FBtr0079461	1505	1327.139	0.005900	0.053
FBtr0079459	1585	1407.139	0.340605	3.223
FBtr0081997	1156	978.139	46.184946	303.816
FBtr0081996	1257	1079.139	4.166255	30.237
FBtr0336761	1233	1055.139	12.252819	86.947
FBtr0336637	3026	2848.139	0.057524	1.102
FBtr0300693	1964	1786.139	0.049955	0.600
FBtr0336636	3290	3112.139	0.090713	1.899
FBtr0071797	3770	3592.139	0.073433	1.774
FBtr0336638	1523	1345.139	0.069138	0.625
FBtr0087382	5033	4855.139	25.620637	836.568
FBtr0339998	5235	5057.139	3.504100	119.177
FBtr0301478	2790	2612.139	30.064824	528.159
FBtr0089521	2653	2475.139	6.610439	110.037
FBtr0306351	2221	2043.139	1.133086	15.569
FBtr0306350	2503	2325.139	2.304622	36.038
FBtr0301477	4782	4604.139	1.621115	50.196
FBtr0300224	1562	1384.139	0.023307	0.217
FBtr0114515	1508	1330.139	0.024026	0.215
FBtr0087406	329	151.818	0.000000	0.000
FBtr0072888	2130	1952.139	0.000000	0.000
FBtr0085859	1170	992.139	0.599484	4.000
FBtr0334894	6412	6234.139	48.550320	2035.535
FBtr0084460	6624	6446.139	7.605012	329.693
FBtr0304567	3987	3809.139	13.887877	355.773
FBtr0070907	2510	2332.139	152.897690	2398.089
FBtr0070906	2636	2458.139	0.841492	13.911
FBtr0305911	1961	1783.139	7.346837	88.104
FBtr0289953	2161	1983.139	7.954212	106.087
FBtr0305910	2015	1837.139	4.517065	55.810
FBtr0088312	1656	1478.139	0.372938	3.707
FBtr0088313	2297	2119.139	0.454500	6.477
FBtr0088311	2351	2173.139	0.406378	5.939
FBtr0304592	2591	2413.139	0.485306	7.876
FBtr0088882	1935	1757.139	80.560274	952.000
FBtr0079894	2382	2204.139	22.827269	338.379
FBtr0331635	2356	2178.139	6.216953	91.070
FBtr0345615	2623	2445.139	6.341452	104.280
FBtr0071338	3399	3221.139	225.914758	4894.000
FBtr0334508	4486	4308.139	0.020733	0.601
FBtr0085746	3506	3328.139	0.027102	0.607
FBtr0085085	1541	1363.139	40.781452	373.863
FBtr0085084	2075	1897.139	0.637741	8.137
FBtr0079304	905	727.435	0.000567	0.003
FBtr0079732	925	747.426	0.000000	0.000
FBtr0071108	3145	2967.139	3.258486	65.022
FBtr0340139	3231	3053.139	1.856876	38.128
FBtr0071107	3426	3248.139	48.030333	1049.204
FBtr0340138	4238	4060.139	2.731950	74.597
FBtr0309839	4403	4225.139	1.720562	48.890
FBtr0309836	4378	4200.139	1.875908	52.989
FBtr0309837	3952	3774.139	8.193581	207.970
FBtr0073144	4107	3929.139	168.602799	4455.250
FBtr0309838	4006	3828.139	4.696031	120.901
FBtr0075152	2917	2739.139	29.244412	538.725
FBtr0300092	607	429.609	0.024904	0.072
FBtr0073892	1096	918.139	0.000000	0.000
FBtr0343143	1534	1356.139	0.000000	0.000
FBtr0332630	1663	1485.139	5.099471	50.933
FBtr0332631	1364	1186.139	48.406640	386.145
FBtr0332632	5997	5819.139	16.750031	655.517
FBtr0301268	1587	1409.139	0.633122	6.000
FBtr0085909	2020	1842.139	0.403588	5.000
FBtr0080763	2304	2126.139	20.840816	298.000
FBtr0086733	1297	1119.139	28.698541	216.000
FBtr0087262	852	674.460	142.198134	645.000
FBtr0303232	702	524.547	1.417344	5.000
FBtr0344155	6716	6538.139	8.233725	362.043
FBtr0070316	6065	5887.139	32.341624	1280.489
FBtr0344279	6745	6567.139	0.067926	3.000
FBtr0076133	3030	2852.139	0.000000	0.000
FBtr0082259	2901	2723.139	46.390844	849.595
FBtr0079708	1718	1540.139	36.425708	377.292
FBtr0330181	847	669.464	0.116604	0.525
FBtr0074894	650	472.570	103.039013	327.475
FBtr0082726	2913	2735.139	3.192203	58.719
FBtr0331429	2603	2425.139	1.816926	29.634
FBtr0331428	2948	2770.139	6.038047	112.488
FBtr0082727	2606	2428.139	3.010097	49.155
FBtr0301219	3098	2920.139	4.582998	90.004
FBtr0088166	1239	1061.139	0.000000	0.000
FBtr0310646	1830	1652.139	1.976044	21.956
FBtr0073730	1370	1192.139	185.600432	1488.044
FBtr0079724	633	455.583	11.398390	34.924
FBtr0346454	899	721.435	1.761304	8.546
FBtr0100541	611	433.607	6301.691713	18376.531
FBtr0343865	1567	1389.139	0.000000	0.000
FBtr0079324	1294	1116.139	0.000000	0.000
FBtr0079598	1156	978.139	51.904546	341.441
FBtr0081220	1093	915.139	1.347194	8.291
FBtr0300823	1159	981.139	2.066251	13.634
FBtr0081221	1054	876.139	28.080289	165.457
FBtr0310645	979	801.375	12.514345	67.446
FBtr0081219	1084	906.139	1.669209	10.172
FBtr0075314	465	287.697	65.121672	126.000
FBtr0070136	2103	1925.139	12.974913	167.987
FBtr0070137	2193	2015.139	1.292220	17.513
FBtr0070135	2124	1946.139	4.023334	52.659
FBtr0076688	2391	2213.139	26.496893	394.379
FBtr0346546	2609	2431.139	1.797841	29.395
FBtr0302935	3103	2925.139	10.701078	210.515
FBtr0082329	3115	2937.139	8.883918	175.485
FBtr0344017	5279	5101.139	0.701310	24.060
FBtr0091678	6366	6188.139	8.198089	341.179
FBtr0344016	5395	5217.139	1.251738	43.919
FBtr0342985	4422	4244.139	8.143391	232.437
FBtr0071815	4360	4182.139	22.329320	628.035
FBtr0071816	4190	4012.139	5.374423	145.017
FBtr0071813	4216	4038.139	295.128342	8014.973
FBtr0342986	4124	3946.139	22.436658	595.443
FBtr0071814	4255	4077.139	7.770825	213.075
FBtr0083049	682	504.555	62.476628	212.000
FBtr0079593	751	573.529	2.471216	9.532
FBtr0332415	1011	833.139	6.600012	36.980
FBtr0345640	3934	3756.139	3.894416	98.377
FBtr0077562	3784	3606.139	62.947636	1526.623
FBtr0085387	5031	4853.139	7.624615	248.857
FBtr0085386	4880	4702.139	11.673170	369.143
FBtr0085614	355	177.802	9.428461	11.274
FBtr0303924	5093	4915.139	0.142622	4.714
FBtr0303923	5120	4942.139	0.098851	3.286
FBtr0300811	4420	4242.139	18.192302	519.018
FBtr0340626	2866	2688.139	0.055519	1.004
FBtr0340627	2995	2817.139	0.052409	0.993
FBtr0340628	2870	2692.139	0.055417	1.003
FBtr0087784	1976	1798.139	186.742891	2258.277
FBtr0332882	2246	2068.139	0.749814	10.429
FBtr0339391	1899	1721.139	22.660125	262.294
FBtr0084095	7188	7010.139	1.140932	53.789
FBtr0343807	7002	6824.139	0.525929	24.137
FBtr0343805	4551	4373.139	9.898925	291.133
FBtr0343806	4719	4541.139	15.649459	477.941
FBtr0086801	711	533.545	2.063416	7.404
FBtr0344145	6340	6162.139	0.003255	0.135
FBtr0100454	3868	3690.139	0.040295	1.000
FBtr0082255	6557	6379.139	0.033197	1.424
FBtr0082256	4226	4048.139	0.057881	1.576
FBtr0100455	2462	2284.139	0.000000	0.000
FBtr0088783	1907	1729.139	49.359652	574.000
FBtr0301333	1977	1799.139	0.041322	0.500
FBtr0332689	1974	1796.139	0.041393	0.500
FBtr0086107	5316	5138.139	53.739814	1857.000
FBtr0072159	694	516.550	1.439287	5.000
FBtr0076218	2574	2396.139	5.178896	83.456
FBtr0076219	2478	2300.139	41.601987	643.544
FBtr0113346	1241	1063.139	0.000000	0.000
FBtr0100083	570	392.623	0.000000	0.000
FBtr0079765	644	466.575	0.000000	0.000
FBtr0071734	1182	1004.139	0.000000	0.000
FBtr0071191	1056	878.139	11.731855	69.285
FBtr0345988	1286	1108.139	1.571934	11.715
FBtr0071902	1064	886.139	5.096593	30.373
