Name	Length	EffectiveLength	TPM	NumReads
FBgn0265141	1303	1129.43	0	0
FBgn0051292	435.524	262.389	0.018923	0.038
FBgn0053294	1991.38	1817.81	1.43099	20
FBgn0000280	166	13.124	19.8202	2
FBgn0262885	102	40.137	0	0
FBgn0011812	456	282.846	0.459839	1
FBgn0265533	384.5	211.404	0	0
FBgn0052496	778	604.684	1.62371	7.549
FBgn0052009	2997.49	2823.93	0.581757	12.631
FBtr0347033	1076	902.433	0	0
FBgn0262688	493	319.821	0.406677	1
FBgn0053222	544.032	370.827	0.097064	0.276
FBgn0266940	581	407.784	0	0
FBgn0262565	802	628.67	1.02812	4.969
FBgn0263002	361	187.929	0	0
FBgn0084049	531	357.799	19.6799	54.138
FBgn0263211	352	178.932	0.001279	0.002
FBgn0267872	775	601.685	0.001013	0.005
FBgn0262031	330	156.943	39.8182	48.047
FBgn0267014	274	100.976	14.4466	11.216
FBgn0039987	184	20.424	0	0
FBgn0261640	810	636.665	0.402414	1.97
FBgn0052761	71	24.034	0	0
FBgn0267863	274	100.976	0	0
FBgn0052034	74	25.255	0	0
FBgn0262795	735	561.702	0	0
FBgn0261856	450	276.849	0.939599	2
FBgn0051485	73	24.813	0	0
FBgn0267610	864	690.629	0	0
FBgn0262851	1188	1014.43	14.5575	113.541
FBgn0053416	143	43.822	26.712	9
FBgn0267520	357	183.93	8.97358	12.69
FBgn0085765	30	9.699	13.4105	1
FBgn0267424	659	485.728	0	0
FBgn0030116	1305	1131.43	0	0
FBgn0031135	363	189.928	0	0
FBgn0263213	224	51.096	4.62997	1.819
FBgn0267878	266	92.983	0	0
FBgn0058441	177	16.914	0	0
FBgn0267864	485	311.826	0.000201	0
FBgn0085500	687	513.717	0	0
FBgn0085784	479	305.831	0.003522	0.008
FBgn0262848	1188	1014.43	2.87242	22.403
FBgn0063924	307	133.953	2.4338	2.507
FBgn0262616	554	380.793	0	0
FBgn0267891	718	544.707	0.001327	0.006
FBgn0053491	369	195.925	0.003529	0.005
FBgn0050374	600	426.778	0.304757	1
FBtr0347034	740	566.699	0	0
FBgn0267898	414	240.882	0.000613	0.001
FBgn0260469	925.543	752.16	1.40818	8.144
FBgn0267874	253	79.995	0	0
FBgn0030243	4755.39	4581.83	39.8014	1402.1
FBgn0032269	1867	1693.43	0	0
FBgn0266369	2930	2756.43	21.2807	451
FBgn0032596	776.103	602.788	193.546	897
FBgn0033770	665.984	492.716	0.263973	1
FBgn0259237	2786	2612.43	0	0
FBgn0013685	525	351.803	0.739412	2
FBgn0031021	768	594.687	63.9437	292.368
FBgn0033491	3329	3155.43	6.99855	169.79
FBgn0051141	961	787.603	0.165139	1
FBgn0284082	778	604.684	0	0
FBgn0036396	1352	1178.43	6.95331	63
FBgn0036641	883.663	710.284	36.8061	201
FBgn0027594	4478.53	4304.97	135.171	4474
FBgn0261954	7845.07	7671.5	53.5589	3159.04
FBgn0029987	639	465.738	1.67558	6
FBgn0031660	1139.32	965.752	144.103	1070
FBgn0038619	937.263	763.879	17.197	101
FBgn0001341	3680	3506.43	9.71833	262
FBgn0037541	7052.37	6878.8	32.3983	1713.48
FBgn0016701	1175.63	1002.12	62.8175	484
FBgn0039110	1769.66	1596.09	68.2063	837
FBgn0038839	2837.12	2663.56	0.048831	1
FBgn0264307	3533.45	3359.88	8.32031	214.935
FBgn0263355	3529.94	3356.37	46.6759	1204.5
FBgn0032482	2178.93	2005.36	148.913	2295.99
FBgn0050082	843	669.641	0.582687	3
FBgn0033698	5896	5722.43	20.1604	887
FBgn0032240	530	356.8	147.467	404.541
FBgn0029925	1070	896.433	25.3908	175
FBgn0039017	1757	1583.43	8.0811	98.382
FBgn0259711	908	734.619	14.1639	80
FBgn0051140	5760.92	5587.35	7.54215	323.999
FBgn0036813	1221	1047.43	40.729	328
FBgn0004379	2913.41	2739.84	26.3939	555.998
FBgn0036158	782	608.683	0	0
FBgn0031816	2035.16	1861.59	12.2966	176
FBgn0034923	1675.98	1502.41	26.1859	302.482
FBgn0039582	1151	977.433	0	0
FBgn0051635	6287.96	6114.39	10.487	492.999
FBgn0263117	5200.06	5026.49	0.058978	2.279
FBgn0030259	717	543.707	0	0
FBgn0029858	1852.24	1678.68	14.107	182.073
FBgn0260745	2909.84	2736.27	178.582	3757
FBgn0015791	1156.08	982.516	115.566	873
FBgn0051453	1554.41	1380.84	62.355	662
FBgn0025574	2102.59	1929.03	23.8009	353
FBgn0039637	3175.51	3001.94	79.0277	1824
FBgn0023095	4739.94	4566.37	1.90836	67
FBgn0014022	1444	1270.43	19.0422	186
FBgn0035134	1243	1069.43	0.608096	5
FBgn0044826	3556.98	3383.41	72.3856	1883
FBgn0030937	1405	1231.43	0	0
FBgn0085213	715	541.708	0.240099	1
FBgn0039875	2455.51	2281.94	68.828	1207.57
FBgn0037736	3928.94	3755.37	0.242438	7
FBgn0024732	2153	1979.43	20.895	318
FBgn0053700	1116	942.433	0	0
FBgn0260747	999.176	825.736	239.419	1520
FBgn0038011	1767	1593.43	0	0
FBgn0066365	2784.15	2610.58	0.000164	0.003
FBgn0039863	5861.19	5687.62	37.6862	1648
FBgn0037721	832.03	658.678	1.77716	9
FBgn0036459	2408	2234.43	0	0
FBgn0038291	1731	1557.43	14.531	174
FBgn0001114	3261.09	3087.53	1020.41	24223
FBgn0262894	324	150.945	0	0
FBgn0015772	4865.01	4691.45	14.1945	512
FBgn0030873	1721.56	1548	92.9231	1105.96
FBgn0086675	6911.1	6737.53	0.231275	11.981
FBgn0038223	4302.63	4129.06	11.0925	352.148
FBgn0027081	2320.48	2146.92	217.609	3592
FBgn0043458	3245.11	3071.54	62.7867	1482.75
FBgn0262010	471	297.839	0	0
FBgn0259963	337	163.939	0	0
FBgn0010238	2156	1982.43	107.335	1636
FBgn0034184	2949.76	2776.19	33.5444	716
FBgn0000018	1794	1620.43	22.8755	285
FBgn0032809	910	736.619	1.05941	6
FBgn0036605	513	339.811	0	0
FBgn0052280	1136.32	962.749	36.3321	268.935
FBgn0000055	1118.32	944.751	0.177934	1.293
FBgn0033657	3918	3744.43	0.06947	2
FBgn0035421	1684	1510.43	22.2164	258
FBgn0030666	1628.58	1455.01	1.16423	13.024
FBgn0011202	4199.05	4025.48	38.029	1177
FBgn0050091	1681	1507.43	0	0
FBgn0033260	3372.73	3199.17	35.8988	883
FBgn0283427	8584.37	8410.8	949.684	61413
FBgn0033740	2222.1	2048.54	19.6187	309
FBgn0011725	2797.84	2624.27	28.0578	566.118
FBgn0034377	761	587.69	0.221314	1
FBgn0284248	680.991	507.71	791.588	3090
FBgn0040674	712.5	539.212	0	0
FBgn0036323	1637	1463.43	0	0
FBgn0038260	1973	1799.43	2.02385	28
FBgn0034617	1987	1813.43	13.9141	194
FBgn0262018	7550.68	7377.12	0.017631	1
FBgn0031873	840	666.644	25.3633	130
FBgn0032366	866	692.629	0	0
FBgn0035241	4682.89	4509.33	0.725505	25.153
FBgn0260049	2269.38	2095.81	169.482	2731
FBgn0015558	4413.67	4240.11	0.680613	22.189
FBgn0267875	162	12.804	0	0
FBgn0003870	4188.11	4014.55	32.6231	1006.95
FBgn0053061	1277.9	1104.33	0.117776	1
FBgn0041181	4928	4754.43	0	0
FBgn0039778	933	759.617	0.171223	1
FBgn0014455	1597.47	1423.9	253.365	2773.78
FBgn0030462	936.667	763.275	0	0
FBgn0051832	762	588.689	0.662814	3
FBgn0000259	1591.95	1418.45	119.542	1303.7
FBgn0261581	585.896	412.674	0.315172	1
FBgn0039271	836	662.648	10.7953	55
FBgn0031463	1194	1020.43	0	0
FBgn0014006	4626.81	4453.25	31.8935	1092
FBgn0037150	1456	1282.43	11.5618	114
FBgn0030294	1628	1454.43	14.487	162
FBgn0036039	1941.36	1767.79	15.4505	210
FBgn0029676	2020.4	1846.84	68.1606	967.844
FBgn0037475	1444.5	1270.93	0	0
FBgn0052076	1529	1355.43	29.9387	312
FBgn0058354	1400	1226.43	4.41563	41.637
FBgn0033738	3638.19	3464.62	42.6248	1135.43
FBgn0064126	1577.8	1404.23	44.6465	482.026
FBgn0039115	970	796.594	21.023	128.758
FBgn0010356	2362	2188.43	19.3155	325
FBgn0051100	2432.78	2259.21	0.172711	3
FBgn0263249	318	144.946	0	0
FBgn0039635	1178.32	1004.82	186.134	1438
FBgn0050010	744.974	571.666	3.64027	16
FBgn0034495	1429	1255.43	17.8157	171.965
FBgn0005617	3827.44	3653.87	29.5804	831
FBgn0030703	1436.91	1263.35	111.909	1087
FBgn0036574	4008.76	3835.2	17.3212	510.752
FBgn0038742	1418	1244.43	72.4299	693
FBgn0003162	1649.2	1475.63	6.52242	74
FBgn0046999	672	498.724	0	0
FBgn0037345	831	657.657	17.0081	86
FBgn0037050	1501.45	1327.88	9.0249	92.14
FBgn0029783	1123.25	949.679	9.03906	66.001
FBgn0261269	3730.5	3556.93	5.44837	149
FBgn0264270	2229.26	2055.69	48.2132	762.021
FBgn0259822	4758.2	4584.63	0.028369	1.001
FBgn0034035	1562	1388.43	29.3208	313
FBgn0039270	868	694.629	12.358	66
FBgn0031626	1990	1816.43	0	0
FBgn0051324	1979.24	1805.67	57.6691	800.619
FBgn0260858	1469	1295.43	44.5784	444
FBgn0031874	1802	1628.43	6.23414	78.053
FBgn0262719	7923.37	7749.8	0.335657	20
FBgn0082831	6728.76	6555.19	32.3215	1629
FBgn0259239	3743.62	3570.06	0.218591	6
FBgn0036146	755	581.694	4.02471	18
FBgn0035073	3322	3148.43	17.2525	417.629
FBgn0020371	789	615.678	0	0
FBgn0032845	1541.8	1368.23	6.95938	73.21
FBgn0283651	4285.89	4112.32	1.13934	36.024
FBgn0267824	2632	2458.43	36.0813	682
FBgn0069973	898.546	725.165	16.8596	94
FBgn0036301	1709	1535.43	15.2038	179.485
FBgn0265048	4744	4570.43	173.705	6104
FBgn0261057	237.5	64.5835	0	0
FBgn0052564	1448	1274.43	0	0
FBgn0030797	1081.98	908.572	12.8016	89.426
FBgn0001296	2223.99	2050.42	3.17164	50
FBgn0259972	706	532.689	0	0
FBgn0053986	871	697.628	0	0
FBgn0032435	2743	2569.43	0.101239	2
FBgn0033905	1147.56	973.99	20.5647	154
FBgn0029539	639.5	466.237	0	0
FBgn0030502	2962.08	2788.51	77.4735	1661
FBgn0032554	1230	1056.52	0	0
FBgn0036410	2269.87	2096.3	0.744533	12
FBgn0025390	6268.54	6094.97	4.20338	196.977
FBgn0038394	1047	873.433	0.744554	5
FBgn0029715	1081.95	908.384	69.1566	483
FBgn0034911	6361	6187.43	0.252247	12
FBgn0026063	2066	1892.43	0.537108	7.815
FBgn0032375	787.601	614.278	0.211734	1
FBgn0033665	1878	1704.43	10.0728	132
FBgn0085380	3223	3049.43	0	0
FBgn0037493	813	639.665	0	0
FBgn0053701	315	141.948	0	0
FBgn0032189	1259	1085.43	11.743	98
FBgn0033726	683	509.718	0	0
FBgn0037526	2097.76	1924.2	7.899	116.86
FBgn0028902	2092.63	1919.07	0.271098	4
FBgn0050289	1164	990.433	0.13132	1
FBgn0038131	1100	926.433	0	0
FBgn0004910	1837	1663.48	0	0
FBgn0037715	1028.63	855.064	24.1855	159
FBgn0038151	1571	1397.43	0	0
FBgn0005391	1582.65	1409.09	0.369214	4
FBgn0265416	6903	6729.43	0.038857	2.01
FBgn0033115	1351.45	1177.88	15.4591	140
FBgn0029587	2631.77	2458.2	1.32927	25.124
FBgn0034300	5039.54	4865.98	14.9951	561
FBgn0265464	2788	2614.43	6.56678	132
FBgn0036112	761	587.69	0	0
FBgn0262730	8145.19	7971.62	28.1906	1727.8
FBgn0262512	659	485.728	96.6653	361
FBgn0015279	4403.19	4229.62	58.58	1905
FBgn0039831	2857.64	2684.08	65.2523	1346.59
FBgn0261673	1877.65	1704.08	6.94555	90.999
FBgn0026570	1229.08	1055.52	50.0284	406
FBgn0031574	3470.8	3297.23	6.66643	169
FBgn0036761	1791.92	1618.36	52.1587	649
FBgn0085385	5875	5701.43	0.01158	0.508
FBgn0027296	1984.17	1810.61	10.7751	150
FBgn0033259	2863	2689.43	30.7576	636
FBgn0033616	1893	1719.43	9.75799	129
FBgn0030224	1034	860.433	0	0
FBgn0016685	917.097	743.713	349.944	2001
FBgn0003888	2516.76	2343.19	355.296	6400.91
FBgn0025381	2139.74	1966.18	359.687	5437.4
FBgn0052667	368	194.925	1.3345	2
FBgn0031771	1555.08	1381.52	114.949	1220.97
FBgn0042133	1168	994.433	4.57771	35
FBgn0028546	1069.15	895.585	86.8461	598
FBgn0037620	1159	985.433	2.50774	19
FBgn0086710	477.181	304.013	2912.63	6808.02
FBgn0036028	1427	1253.43	10.4804	101
FBgn0000046	1667.14	1493.57	2.28175	26.203
FBgn0034568	3382.28	3208.72	0.283742	7
FBgn0035464	2240	2066.43	53.8147	855
FBgn0032331	1716	1542.43	0.168647	2
FBgn0261380	1356	1182.43	21.7793	198
FBgn0039196	1506	1332.43	0	0
FBgn0051683	1870.67	1697.1	3.45989	45.145
FBgn0011754	2845.35	2671.78	25.3356	520.446
FBgn0003250	1349	1175.43	0.110652	1
FBgn0028872	1850.33	1676.77	0	0
FBgn0003975	3463	3289.43	0.276779	7
FBgn0040751	379	205.921	27.1596	43
FBgn0039958	2052.51	1878.94	32.4159	468.29
FBgn0034201	1441.5	1268.14	0	0
FBgn0032390	844.71	671.351	60.4451	312
FBgn0031144	1998.75	1825.19	38.837	545
FBgn0037481	943	769.616	21.9698	130
FBgn0033457	1055.75	882.187	25.2111	171
FBgn0037974	1199.12	1025.55	19.5141	153.869
FBgn0038033	1754	1580.43	0.099119	1.204
FBgn0029689	2699	2525.43	12.5664	244
FBgn0036784	2074	1900.43	0	0
FBgn0085458	750	576.694	0	0
FBgn0033787	1096.75	923.185	5.77632	41
FBgn0031955	5713.38	5539.81	0.070434	3
FBgn0054011	1090	916.433	0	0
FBgn0051092	4034.06	3860.49	7.19923	213.684
FBgn0003218	5102.66	4929.09	16.571	628.002
FBgn0029687	2574.53	2400.97	77.3628	1428.11
FBgn0033460	4649.03	4475.47	52.8047	1817
FBgn0039664	1359.24	1185.68	9.64848	87.957
FBgn0037802	1114	940.433	6.91509	50
FBgn0014002	2080.21	1906.64	908.857	13323.2
FBgn0051454	1736	1562.43	0.499466	6
FBgn0046886	1227	1053.43	0	0
FBgn0261060	329	155.943	0	0
FBgn0039349	1860.53	1686.96	20.2001	262
FBgn0036230	922.5	749.118	0	0
FBgn0085599	1023	849.433	8.22372	53.708
FBgn0030292	477	303.832	67.6363	158
FBgn0039132	1012.51	839.035	62.0063	400
FBgn0032790	1215	1041.43	14.4871	116
FBgn0029996	2543.53	2369.96	37.4309	682.049
FBgn0264830	262	88.987	0	0
FBgn0083972	706	532.711	2.6857	11
FBgn0052221	1606	1432.43	11.7131	129
FBgn0061209	595	421.779	0.100506	0.326
FBgn0019938	5078	4904.43	30.7893	1161
FBgn0029920	757	583.693	0	0
FBgn0259728	885	711.625	9.73465	53.262
FBgn0052732	2189	2015.43	16.617	257.493
FBgn0030164	1289.75	1116.18	0	0
FBgn0033785	1900.55	1726.98	9.22975	122.553
FBgn0250839	1211	1037.43	0.125371	1
FBgn0267887	453	279.848	0.000167	0
FBgn0267365	936	762.616	28.6523	168
FBgn0032150	1013.95	840.488	4.95193	32
FBgn0035360	1715.04	1541.48	1.18127	14
FBgn0035833	3722	3548.43	15.9444	435
FBgn0034849	776.553	603.238	62.0148	287.625
FBgn0035041	2875.18	2701.61	0.278789	5.791
FBgn0037067	876	702.626	0	0
FBgn0263197	5846.13	5672.56	77.0183	3359.05
FBgn0033724	638.572	465.314	43.6048	156
FBgn0265201	476	302.833	0.916845	2.135
FBgn0031690	1727.79	1554.22	0.418421	5
FBgn0035009	576	402.785	0	0
FBgn0052601	967	793.597	0.236378	1.442
FBgn0033996	1959.05	1785.48	18.0656	247.999
FBgn0034437	2768	2594.43	0	0
FBgn0031247	748	574.696	24.1974	106.918
FBgn0039552	649	475.73	0	0
FBgn0030990	2067.98	1894.41	108.203	1576
FBgn0015925	2001.76	1828.2	34.4333	484
FBgn0029959	1161.68	988.109	29.8798	227
FBgn0001276	727	553.705	25.3689	108
FBgn0036277	437	263.857	125.698	255
FBgn0052643	548	374.795	0	0
FBgn0263782	3818	3644.43	12.2944	344.494
FBgn0035695	4354.47	4180.91	0.124436	4
FBgn0034138	627.265	454.015	3625.62	12656
FBgn0035997	3213.19	3039.62	23.5342	550
FBgn0028541	2464.41	2290.85	68.5279	1207
FBgn0053666	666	492.724	0	0
FBgn0051860	2260.5	2086.93	0	0
FBgn0035312	1183	1009.43	15.6621	121.554
FBgn0036236	1075	901.433	0.000377	0.003
FBgn0259735	6470.8	6297.24	135.633	6566.9
FBgn0037094	3109.1	2935.53	43.3319	978
FBgn0051953	715	541.708	0.798113	3.324
FBgn0029523	2309	2135.43	1.51361	24.851
FBgn0035374	1144	970.433	68.8896	514
FBgn0034514	440	266.855	0	0
FBgn0038934	4898.35	4724.78	0.110161	4.002
FBgn0036360	2534	2360.43	0.110203	2
FBgn0014465	1564.12	1390.65	0.187055	2
FBgn0038471	1102	928.433	22.5544	161
FBgn0038047	1623	1449.43	3.4099	38
FBgn0064237	1495	1321.43	0	0
FBgn0032036	2396.91	2223.34	261.316	4467
FBgn0038207	740	566.699	0.229511	1
FBgn0259821	4494.01	4320.44	5.38866	179
FBgn0032084	1464.43	1290.87	2.61968	26
FBgn0014427	1176	1002.43	12.0666	93
FBgn0031257	2624.08	2450.51	60.666	1143
FBgn0041094	2297.98	2124.42	68.8145	1123.99
FBgn0033988	2216	2042.43	33.3687	524
FBgn0001986	3585	3411.43	39.6127	1039
FBgn0032078	1989.4	1815.83	291.453	4069
FBgn0038551	1645	1471.43	27.932	316
FBgn0000808	2015.77	1842.2	6.70723	95
FBgn0036895	3746	3572.43	0.036408	1
FBgn0266455	280	106.971	0	0
FBgn0031575	2306.33	2132.77	15.4591	253.495
FBgn0033880	1145	971.433	4.01665	30
FBgn0051661	1341	1167.43	0	0
FBgn0283476	12442	12268.4	0.042406	4
FBgn0032882	1961	1787.43	44.2651	608.324
FBgn0025700	891.934	718.555	155.123	857
FBgn0039811	514	340.811	0	0
FBgn0086447	409.461	236.348	37.9549	68.971
FBgn0000463	4625.7	4452.13	0.058968	2.018
FBgn0034748	1924	1750.43	18.5719	249.946
FBgn0042138	1245.21	1071.64	89.5699	738
FBgn0017556	1210.78	1037.21	0.000118	0
FBgn0267423	640	466.737	0	0
FBgn0052843	3276.48	3102.91	0.041916	1
FBgn0250827	860	686.631	0.757692	4
FBgn0023536	2345	2171.43	4.37253	73
FBgn0263236	3130.76	2957.19	1.18752	27
FBgn0039379	1894	1720.43	41.6553	551
FBgn0263842	318	144.946	0	0
FBgn0259676	1753	1579.43	23.5516	286
FBgn0050005	887	713.624	32.486	178.242
FBgn0036842	2795.87	2622.31	38.2904	772
FBgn0026718	1522.83	1349.26	5.3982	56
FBgn0034061	656	482.728	48.4983	180
FBgn0038877	2124	1950.43	31.7904	476.729
FBgn0262588	777	603.684	15.5124	72
FBgn0264979	1362.63	1189.07	12.2509	112
FBgn0010772	3250.3	3076.73	30.0986	712.001
FBgn0034127	2103	1929.43	0.741513	11
FBgn0261850	2797	2623.43	24.9376	503
FBgn0037853	1642	1468.43	90.7874	1025
FBgn0038851	978	804.584	3.07141	19
FBgn0083942	556	382.792	0	0
FBgn0004915	1412.95	1239.39	43.2557	412.186
FBgn0265630	6016.58	5843.01	27.6243	1241
FBgn0034870	870	696.629	0	0
FBgn0036483	4136.63	3963.06	8.17193	249
FBgn0026869	6298.84	6125.28	32.8138	1545.35
FBgn0051404	981	807.578	0.161054	1
FBgn0050446	2303	2129.43	0.183237	3
FBgn0033020	669.474	496.198	0.262121	1
FBgn0036450	2644	2470.43	42.487	807
FBgn0085479	1472	1298.43	0.400679	4
FBgn0037045	1081	907.433	7.59657	53
FBgn0030114	2666.59	2493.02	35.1634	673.999
FBgn0046685	2895	2721.43	52.1893	1092
FBgn0031951	1167.76	994.193	32.1004	245.372
FBgn0030310	739.459	566.151	388.938	1693
FBgn0032251	1051.01	877.445	8.74557	59
FBgn0036009	1497	1323.43	0	0
FBgn0039266	1549.38	1375.82	56.9104	601.999
FBgn0034194	1755.12	1581.55	26.8097	326
FBgn0004554	569.5	396.287	0	0
FBgn0003360	1729.7	1556.14	48.1158	575.677
FBgn0030320	3582.18	3408.62	21.2918	558
FBgn0261639	849	675.639	7.44985	38.7
FBgn0030812	4535.35	4361.78	46.5969	1562.66
FBgn0052091	2967	2793.43	1.62962	35
FBgn0039183	3117.24	2943.67	31.4149	711
FBgn0000299	5696.9	5523.34	1253.25	53221
FBgn0004892	2611	2437.43	0	0
FBgn0038602	615	441.771	0	0
FBgn0037260	1785	1611.43	0.565529	7.007
FBgn0052668	2676	2502.43	0.831598	16
FBgn0001250	5715.55	5541.99	0.684128	29.151
FBgn0036795	1548	1374.43	0	0
FBgn0015321	1149.38	975.817	64.9107	487
FBgn0030202	348	174.934	0	0
FBgn0030244	980.299	806.833	1.12986	7.009
FBgn0039501	2472	2298.43	6.90373	122
FBgn0038127	935	761.616	0	0
FBgn0003129	2566	2392.43	0.054514	1.003
FBgn0033100	557.635	384.424	41.6151	123
FBgn0030832	708	534.71	0	0
FBgn0264738	1067	893.433	0	0
FBgn0036302	2246.5	2072.93	62.8694	1002
FBgn0011205	1927.75	1754.18	57.9463	781.528
FBgn0028700	1278.66	1105.09	35.1637	298.77
FBgn0039927	3402.85	3229.28	7.25596	180.154
FBgn0038079	719.667	546.377	0	0
FBgn0040066	1666.61	1493.04	51.6582	593
FBgn0030833	3848.53	3674.97	4.42398	125
FBgn0036656	1325.44	1151.92	1.70494	15.1
FBgn0053531	4554.17	4380.6	0.059382	2
FBgn0033982	2550.17	2376.61	0.500445	9.144
FBgn0085237	380	206.92	0	0
FBgn0052086	1524	1350.43	0	0
FBgn0284247	12278.7	12105.2	0.010744	1
FBgn0039434	1030	856.433	0.151867	1
FBgn0051933	2076	1902.43	0	0
FBgn0038830	670	496.724	18.5935	71.01
FBgn0035294	1682	1508.43	76.1465	883.12
FBgn0040793	417	243.879	524.246	983
FBgn0014179	2042	1868.43	0	0
FBgn0031145	851.079	677.753	265.077	1381.3
FBgn0033234	1996.27	1822.71	0.717792	10.06
FBgn0040343	583.681	410.455	0.316878	1
FBgn0050491	1109.38	935.811	4.19337	30.172
FBgn0034420	3234.76	3061.19	127.421	2999
FBgn0054008	715	541.708	7.71638	32.138
FBgn0037297	1606.63	1433.06	18.4242	203
FBgn0031725	2661.5	2487.93	0	0
FBgn0039307	1248	1074.43	0.121053	1
FBgn0035435	1103	929.433	8.81614	63
FBgn0013810	12202	12028.4	4.13057	382
FBgn0003963	4713.76	4540.19	89.0428	3108.26
FBgn0030494	858	684.632	0	0
FBgn0039055	3473	3299.43	30.7476	780
FBgn0040308	1038.43	864.865	89.7805	597
FBgn0039620	2274	2100.43	0.990757	16
FBgn0015765	1455.93	1282.36	16.5323	163
FBgn0031270	714.468	541.175	3.84537	16
FBgn0029795	1583.12	1409.55	1.47637	16
FBgn0030049	4139.51	3965.94	61.3958	1872.1
FBgn0052702	11349	11175.4	6.4011	550
FBgn0032938	3660.23	3486.67	45.6218	1223
FBgn0037760	4632.15	4458.58	35.5601	1219
FBgn0259832	474	300.835	14.3901	33.284
FBgn0020440	4594.01	4420.44	14.8868	505.957
FBgn0004590	639	465.738	0	0
FBgn0024941	3532.14	3358.57	0.120608	3.115
FBgn0035084	1417.2	1243.63	7.7694	74.289
FBgn0038752	2194	2020.43	0	0
FBgn0051643	2889.28	2715.71	0.048004	1.002
FBgn0030746	3804.38	3630.81	0.78809	22
FBgn0015714	1560.45	1386.88	61.6907	657.816
FBgn0037506	1426	1252.43	0.311546	3
FBgn0266977	516	342.811	0	0
FBgn0035077	1165	991.433	0.135649	1.034
FBgn0053109	1025	851.433	0	0
FBgn0002933	523	349.804	0	0
FBgn0085331	825	651.66	0	0
FBgn0261584	1761.11	1587.54	3.44096	42
FBgn0033362	2036.73	1863.16	5.2356	74.999
FBgn0030575	1375.48	1201.91	5.73533	53
FBgn0015572	1749	1575.43	1.23836	15
FBgn0013276	2375	2201.43	12.1302	205.313
FBgn0032613	2123	1949.43	19.0148	285
FBgn0036225	1146	972.433	0	0
FBgn0052208	514	340.811	0.017719	0.046
FBgn0017567	819	645.664	157.125	780
FBgn0014388	3426.89	3253.32	570.228	14263.3
FBgn0046763	1934	1760.43	86.8848	1176
FBgn0037061	627	453.751	27.8042	97
FBgn0030941	2416.31	2242.75	58.399	1007
FBgn0029809	1433	1259.43	0	0
FBgn0053120	2301	2127.43	1.83409	30
FBgn0015614	1219.78	1046.21	88.4589	711.549
FBgn0033498	1268	1094.43	0.118841	1
FBgn0022224	396	222.902	52.5152	90
FBgn0033729	794.5	621.116	0	0
FBgn0260453	2030.45	1856.88	0.140088	2
FBgn0039160	1362	1188.43	66.3378	606.149
FBgn0032750	1371	1197.43	9.44983	87
FBgn0262738	7028.16	6854.59	18.1018	954.001
FBgn0033979	1742.76	1569.19	0.663086	8
FBgn0032651	1360	1186.43	0	0
FBgn0050376	941	767.616	0	0
FBgn0039495	1455	1281.43	0	0
