Name	Length	EffectiveLength	TPM	NumReads
FBgn0039582	1151	969.336	0	0
FBgn0051635	6335.67	6154.01	9.86307	536
FBgn0263117	5200.05	5018.38	0.052925	2.345
FBgn0030259	717	535.64	0.211413	1
FBgn0029858	2038.02	1856.35	12.5725	206.1
FBgn0260745	2912.76	2731.1	180.367	4350
FBgn0015791	1154.69	973.035	136.281	1171
FBgn0051453	1564.84	1383.18	67.8705	829
FBgn0025574	2069.41	1887.74	21.2956	355
FBgn0039637	3177.65	2995.99	77.9011	2061
FBgn0023095	4718.25	4536.58	1.49771	60
FBgn0014022	1444	1262.34	16.4165	183
FBgn0035134	1243	1061.34	1.17367	11
FBgn0044826	3595.89	3414.23	70.1823	2116
FBgn0030937	1405	1223.34	0	0
FBgn0085213	715	533.64	0.212205	1
FBgn0039875	2415.74	2234.07	69.8991	1379
FBgn0037736	4032.31	3850.65	0.235267	8
FBgn0024732	2153	1971.34	21.0245	366
FBgn0053700	1116	934.336	0	0
FBgn0260747	999.567	818.034	230.626	1666
FBgn0038011	1767	1585.34	0	0
FBgn0066365	2783.6	2601.93	0.043523	1
FBgn0039863	5863.37	5681.7	36.613	1837
FBgn0037721	843.323	661.905	1.36867	8
FBgn0036459	2408	2226.34	0	0
FBgn0038291	1731	1549.34	14.9104	204
FBgn0001114	3262.38	3080.72	1023.75	27850.9
FBgn0262894	324	142.858	0	0
FBgn0015772	4933.21	4751.55	13.2985	558
FBgn0030873	1712.47	1530.8	96.4635	1304
FBgn0086675	7201.87	7020.21	0.126207	7.823
FBgn0038223	4231.17	4049.5	10.9289	390.817
FBgn0027081	2317.86	2136.19	233.088	4397
FBgn0043458	3245.11	3063.45	58.5717	1584.5
FBgn0262010	471	289.748	0	0
FBgn0259963	337	155.851	0	0
FBgn0010238	2156	1974.34	115.23	2009
FBgn0034184	3038.01	2856.35	34.9673	882
FBgn0000018	1794	1612.34	21.4215	305
FBgn0032809	910	728.537	1.24349	8
FBgn0036605	513	331.715	0.588329	1.723
FBgn0052280	1130.99	949.331	41.7499	350
FBgn0000055	1194.27	1012.6	0.178478	1.596
FBgn0033657	3918	3736.34	0.121233	4
FBgn0035421	1684	1502.34	21.6332	287
FBgn0030666	1632.47	1450.8	0.709808	9.093
FBgn0011202	4117.09	3935.43	37.0908	1289
FBgn0050091	1681	1499.34	0.075528	1
FBgn0033260	3382.63	3200.96	33.9975	961
FBgn0283427	8586.5	8404.84	838.177	62210
FBgn0033740	2221.35	2039.68	18.7654	338
FBgn0011725	2758.81	2577.15	27.6342	628.899
FBgn0034377	761	579.62	0.586115	3
FBgn0284248	680.993	499.645	810.252	3575
FBgn0040674	712.5	531.12	0	0
FBgn0036323	1637	1455.34	0	0
FBgn0038260	1973	1791.34	2.40221	38
FBgn0034617	1987	1805.34	11.9179	190
FBgn0262018	7567	7385.34	0	0
FBgn0031873	840	658.585	22.0092	128
FBgn0032366	866	684.549	0	0
FBgn0035241	4589.19	4407.53	0.721033	28.064
FBgn0260049	2272.13	2090.47	170.745	3152
FBgn0015558	4438.63	4256.96	0.665035	25
FBgn0267875	162	16.712	0	0
FBgn0003870	4166.42	3984.75	29.8964	1052
FBgn0053061	1277.9	1096.24	0.103301	1
FBgn0041181	4928	4746.34	0.023859	1
FBgn0039778	933	751.53	0	0
FBgn0014455	1600.81	1419.15	248.003	3108
FBgn0030462	936.667	755.183	0	0
FBgn0051832	762	580.619	0	0
FBgn0000259	1573.73	1392.14	124.197	1526.82
FBgn0261581	717.5	536.124	0	0
FBgn0039271	836	654.585	8.47686	49
FBgn0031463	1194	1012.34	0	0
FBgn0014006	4618.71	4437.05	32.6679	1280
FBgn0037150	1456	1274.34	15.1956	171
FBgn0030294	1628	1446.34	12.8404	164
FBgn0036039	2150.53	1968.87	13.9693	242.876
FBgn0029676	2017.34	1835.68	72.4869	1175.04
FBgn0037475	1444.5	1262.84	0	0
FBgn0052076	1529	1347.34	27.9881	333
FBgn0058354	1400	1218.34	2.85039	30.667
FBgn0033738	3602.56	3420.9	41.4778	1253
FBgn0064126	1580.04	1398.37	46.9185	579.379
FBgn0039115	970	788.49	18.169	126.509
FBgn0010356	2362	2180.34	20.7231	399
FBgn0051100	2434.88	2253.21	0.100515	2
FBgn0263249	318	136.861	0	0
FBgn0039635	1174.92	993.326	186.736	1638
FBgn0050010	708.596	527.238	4.29564	20
FBgn0034495	1429	1247.34	16.16	178
FBgn0005617	3840.15	3658.49	28.5696	923
FBgn0030703	1448.26	1266.6	111.042	1242
FBgn0036574	4093.24	3911.58	15.1606	523.676
FBgn0038742	1418	1236.34	82.2517	898
FBgn0003162	1642.04	1460.38	5.81568	75
FBgn0046999	672	490.652	0.230797	1
FBgn0037345	831	649.586	18.6531	107
FBgn0037050	1511.9	1330.24	10.6411	125
FBgn0029783	1121.45	939.782	8.79632	73
FBgn0261269	3722.33	3540.66	5.30919	166
FBgn0264270	2291.47	2109.81	47.1779	878.975
FBgn0259822	5700.66	5518.99	0.022155	1.079
FBgn0034035	1562	1380.34	30.1083	367
FBgn0039270	868	686.549	12.8655	78
FBgn0031626	1990	1808.34	0	0
FBgn0051324	1936.56	1754.89	54.1886	839.757
FBgn0260858	1469	1287.34	51.4599	585
FBgn0031874	1728.72	1547.06	5.93155	81.035
FBgn0262719	7923.37	7741.7	0.292756	20.014
FBgn0082831	6729.16	6547.5	31.3738	1814
FBgn0259239	3472.09	3290.43	0.103246	3
FBgn0036146	755	573.621	4.7328	23.974
FBgn0035073	3322	3140.34	15.7408	436.514
FBgn0020371	789	607.606	0	0
FBgn0032845	1542.66	1361	5.49151	66
FBgn0283651	4406.85	4225.19	0.670038	25
FBgn0267824	2632	2450.34	33.8744	732.979
FBgn0069973	900.182	718.717	16.3863	103.999
FBgn0036301	1709	1527.34	17.5719	237
FBgn0265048	4744	4562.34	163.073	6570
FBgn0261057	237.5	57.151	0	0
FBgn0052564	1448	1266.34	0.089424	1
FBgn0030797	1039.42	857.932	14.6152	110.727
FBgn0001296	2185.25	2003.59	4.06939	72
FBgn0259972	1093	911.336	0.15298	1.231
FBgn0053986	871	689.547	0	0
FBgn0032435	2743	2561.34	0.088424	2
FBgn0033905	1134.29	952.63	20.8027	175
FBgn0029539	639.555	458.218	0.000299	0.002
FBgn0030502	2962.96	2781.3	73.948	1816.22
FBgn0032554	1230	1048.43	0	0
FBgn0036410	2288.73	2107.07	0.483692	9
FBgn0025390	6068.88	5887.21	3.773	196.151
FBgn0038394	1047	865.336	1.06186	8.114
FBgn0029715	1083.41	901.747	69.948	557
FBgn0034911	6361	6179.34	0.183258	10
FBgn0026063	2066	1884.34	1.09485	18.218
FBgn0032375	787.575	606.185	0.18681	1
FBgn0033665	1878	1696.34	10.414	156
FBgn0085380	3223	3041.34	0	0
FBgn0037493	813	631.595	0	0
FBgn0053701	315	133.861	0	0
FBgn0032189	1259	1077.34	11.0368	105
FBgn0033726	683	501.651	0	0
FBgn0037526	2192.89	2011.23	7.31443	129.908
FBgn0028902	2092.59	1910.93	0.237039	4
FBgn0050289	1164	982.336	0.115278	1
FBgn0038131	1100	918.336	0	0
FBgn0004910	2728.17	2546.51	0.088939	2
FBgn0037715	1039.98	858.32	19.7901	149.999
FBgn0038151	1571	1389.34	0	0
FBgn0005391	1583.75	1402.09	0.080767	1
FBgn0265416	4441.83	4260.17	0.053612	2.017
FBgn0033115	1377.16	1195.5	16.2924	172
FBgn0029587	2943.16	2761.49	1.30047	31.713
FBgn0034300	5059.09	4877.42	13.9769	602
FBgn0265464	2788	2606.34	6.56072	151
FBgn0036112	761	579.62	0	0
FBgn0262730	8113.3	7931.63	26.4384	1851.79
FBgn0262512	659	477.653	90.09	380
FBgn0015279	4412.88	4231.22	56.6847	2118
FBgn0039831	2818.01	2636.34	67.8196	1578.89
FBgn0261673	1854.62	1672.96	6.83662	101.001
FBgn0026570	1226.02	1044.35	47.3848	437
FBgn0031574	3462.1	3280.43	8.25034	239
FBgn0036761	1779.88	1598.21	52.716	744
FBgn0085385	5875	5693.34	0.009772	0.491
FBgn0027296	2031.49	1849.83	9.97841	163
FBgn0033259	2863	2681.34	30.0278	711
FBgn0033616	1893	1711.34	9.59484	145
FBgn0030224	1034	852.336	0	0
FBgn0016685	915.997	734.531	358.749	2327
FBgn0003888	2516.66	2335	362.152	7467.45
FBgn0025381	2146.31	1964.64	350.64	6083.31
FBgn0052667	368	186.841	1.81825	3
FBgn0031771	1556.44	1374.78	125.531	1523.98
FBgn0042133	1168	986.336	4.82203	42
FBgn0028546	1068.35	886.686	86.8449	680
FBgn0037620	1159	977.336	2.20148	19
FBgn0086710	477.181	295.923	3136	8195
FBgn0036028	1427	1245.34	10.5482	116
FBgn0000046	1641.85	1460.18	1.36356	17.582
FBgn0034568	3378.48	3196.82	0.495923	14
FBgn0035464	2240.06	2058.39	51.8236	942
FBgn0032331	1716	1534.34	0.221414	3
FBgn0261380	1356	1174.34	24.879	258
FBgn0039196	1506	1324.34	0	0
FBgn0051683	1880.12	1698.46	5.11956	76.786
FBgn0011754	2931.15	2749.48	29.061	705.597
FBgn0003250	1349	1167.34	0.097008	1
FBgn0028872	1850.33	1668.67	0	0
FBgn0003975	3463	3281.34	0.138043	4
FBgn0040751	379	197.836	24.369	42.573
FBgn0039958	2074.1	1892.43	28.3466	473.714
FBgn0034201	544.497	363.242	0.311749	1
FBgn0032390	842.461	661.043	65.9532	385
FBgn0031144	1958.66	1777	45.5642	715
FBgn0037481	943	761.523	22.1569	149
FBgn0033457	1060.01	878.345	24.4959	190
FBgn0037974	1249.61	1067.95	26.1315	246.438
FBgn0038033	1754	1572.34	0.042952	0.596
FBgn0029689	2699	2517.34	12.5057	278
FBgn0036784	2074	1892.34	0	0
FBgn0085458	750	568.623	0	0
FBgn0033787	1111.83	930.164	5.72194	47
FBgn0031955	5710.13	5528.47	0.368699	18
FBgn0054011	1090	908.336	0	0
FBgn0051092	4010.42	3828.75	7.23312	244.555
FBgn0003218	5091.29	4909.62	14.3927	623.999
FBgn0029687	2568.06	2386.4	79.4616	1674.54
FBgn0033460	4654.36	4472.7	51.5229	2035
FBgn0039664	1341.3	1159.64	9.28638	95.097
FBgn0037802	1114	932.336	6.80175	56
FBgn0014002	2080.18	1898.51	933.89	15656.9
FBgn0051454	1736	1554.34	0.218565	3
FBgn0046886	1227	1045.34	0	0
FBgn0261060	329	147.855	0	0
FBgn0039349	1857.78	1676.12	23.5115	348
FBgn0036230	922.5	741.032	0	0
FBgn0085599	1023	841.336	13.4797	100.148
FBgn0030292	477	295.742	63.5625	166
FBgn0039132	1032.52	850.933	58.4217	439
FBgn0032790	1215	1033.34	14.1369	129
FBgn0029996	2590.17	2408.51	40.7639	867
FBgn0264830	262	80.904	0	0
FBgn0083972	706	524.644	3.88519	18
FBgn0052221	1606	1424.34	11.7667	148
FBgn0061209	595	413.694	0.075731	0.277
FBgn0019938	5078	4896.34	27.6608	1196
FBgn0029920	757	575.621	0.002845	0.014
FBgn0259728	885	703.541	13.4753	83.719
FBgn0052732	2189	2007.34	16.344	289.716
FBgn0030164	1289.75	1108.09	0	0
FBgn0033785	1901.63	1719.96	9.17652	139.377
FBgn0250839	1002.19	820.641	0.137991	1.001
FBgn0267887	453	271.758	0.000123	0
FBgn0267365	936	754.527	24.9137	166
FBgn0032150	1075.22	893.58	4.81565	37.999
FBgn0035360	1631.15	1449.49	1.49271	19.107
FBgn0035833	3722	3540.34	16.6327	520
FBgn0034849	774.368	592.982	70.6334	369.868
FBgn0035041	2875.1	2693.43	0.336348	8
FBgn0037067	876	694.545	0	0
FBgn0263197	5869.73	5688.06	70.6357	3548
FBgn0033724	652.798	471.453	53.3236	222
FBgn0265201	476	294.742	1.59047	4.14
FBgn0031690	1669.27	1487.61	0.761233	10.001
FBgn0035009	576	394.697	0	0
FBgn0052601	967	785.493	0	0
FBgn0033996	1957.75	1776.08	18.5539	291
FBgn0034437	2768	2586.34	0.087569	2
FBgn0031247	748	566.624	26.1637	130.915
FBgn0039552	649	467.656	0	0
FBgn0030990	2055.17	1873.51	118.288	1957
FBgn0015925	2002.27	1820.6	34.3965	553
FBgn0029959	1169.66	988	31.9781	279
FBgn0001276	727	545.636	24.9048	120
FBgn0036277	437	255.771	120.869	273
FBgn0052643	548	366.702	0	0
FBgn0263782	3818	3636.34	11.7092	376
FBgn0035695	4236.34	4054.67	0.055858	2
FBgn0034138	627.224	445.898	3666.45	14437
FBgn0035997	3198.42	3016.75	22.2973	594
FBgn0028541	2463.86	2282.2	71.0053	1431
FBgn0053666	666	484.653	0	0
FBgn0051860	2260.5	2078.84	0	0
FBgn0035312	1183	1001.34	16.8747	149.215
FBgn0036236	1075	893.336	0.127281	1.004
FBgn0259735	6324.9	6143.24	135.945	7374.88
FBgn0037094	3105	2923.34	44.8574	1158
FBgn0051953	715	533.64	3.31626	15.628
FBgn0029523	2309	2127.34	1.25873	23.646
FBgn0035374	1144	962.336	67.5445	574
FBgn0034514	440	258.768	0	0
FBgn0038934	4998.81	4817.15	0.094034	4
FBgn0036360	2534	2352.34	0	0
FBgn0014465	1051.87	870.424	0.130858	1.006
FBgn0038471	1102	920.336	21.1635	172
FBgn0038047	1623	1441.34	4.24261	54
FBgn0064237	1495	1313.34	0.172448	2
FBgn0032036	2398.94	2217.27	258.784	5067
FBgn0038207	740	558.626	0	0
FBgn0259821	4371.37	4189.71	4.51375	167
FBgn0032084	1431.76	1250.1	1.90231	21
FBgn0014427	1176	994.336	12.9831	114
FBgn0031257	2617.94	2436.28	55.7311	1199
FBgn0041094	2289.33	2107.67	75.025	1396.38
FBgn0033988	2216	2034.34	35.5143	638
FBgn0001986	3585	3403.34	36.7008	1103
FBgn0032078	1985.21	1803.54	295.23	4702
FBgn0038551	1645	1463.34	26.6981	345
FBgn0000808	1967.65	1785.98	6.97462	109.999
FBgn0036895	3746	3564.34	0.063541	2
FBgn0266455	280	98.888	0	0
FBgn0031575	2409.9	2228.23	13.4625	264.901
FBgn0033880	1145	963.336	3.64409	31
FBgn0051661	1341	1159.34	0	0
FBgn0283476	12442	12260.3	0.009236	1
FBgn0032882	1961	1779.34	46.0604	723.736
FBgn0025700	892.245	710.782	166.329	1044
FBgn0039811	514	332.714	0	0
FBgn0086447	408.11	226.914	43.7458	87.658
FBgn0000463	4781.36	4599.69	0.125052	5.08
FBgn0034748	1924	1742.34	19.0432	293
FBgn0042138	1252.27	1070.61	90.4357	855
FBgn0017556	1211.5	1029.84	0	0
FBgn0267423	640	458.662	0	0
FBgn0052843	3276.48	3094.82	0.053755	1.469
FBgn0250827	860	678.554	0.333773	2
FBgn0023536	2345	2163.34	3.55951	68
FBgn0263236	3111.03	2929.37	1.12106	28.999
FBgn0039379	1894	1712.34	42.7878	647
FBgn0263842	318	136.861	0	0
FBgn0259676	1753	1571.34	19.6743	273
FBgn0050005	887	705.54	35.6939	222.388
FBgn0036842	2788.09	2606.42	39.5368	910
FBgn0026718	1519.08	1337.42	4.31826	51
FBgn0034061	656	474.653	49.1469	206
FBgn0038877	2124	1942.34	36.6144	628.017
FBgn0262588	777	595.613	18.8224	99
FBgn0264979	1381	1199.33	11.1416	118
FBgn0010772	3249.01	3067.34	31.0483	841
FBgn0034127	2103	1921.34	0.353633	6
FBgn0261850	2797	2615.34	25.7629	595
FBgn0037853	1642	1460.34	105.926	1366
FBgn0038851	978	796.479	2.13266	15
FBgn0083942	556	374.7	0	0
FBgn0004915	1412.3	1230.63	45.6537	496.135
FBgn0265630	6015.8	5834.14	26.1454	1347
FBgn0034870	870	688.547	0.164464	1
FBgn0036483	4063.1	3881.44	9.19015	315
FBgn0026869	6323.4	6141.74	30.9464	1678.4
FBgn0051404	981	799.476	0	0
FBgn0050446	2303	2121.34	0.320293	6
FBgn0033020	669.473	488.125	0.231992	1
FBgn0036450	2644	2462.34	43.0001	935
FBgn0085479	1472	1290.34	0.263283	3
FBgn0037045	1081	899.336	12.088	96
FBgn0030114	2654.21	2472.55	39.2959	858
FBgn0046685	2895	2713.34	48.3292	1158
FBgn0031951	1176.71	995.047	32.1699	282.675
FBgn0030310	741.514	560.134	425.16	2103
FBgn0032251	1034.39	852.722	10.4912	79
FBgn0036009	1497	1315.34	0.086093	1
FBgn0039266	1547.71	1366.05	56.4528	680.999
FBgn0034194	1754.82	1573.16	26.6339	370
FBgn0004554	569.5	388.198	0	0
FBgn0003360	1714.91	1533.24	47.2567	639.838
FBgn0030320	3600.84	3419.17	20.8322	629
FBgn0261639	849	667.577	6.26618	36.94
FBgn0030812	4530.02	4348.36	41.3021	1585.96
FBgn0052091	2967	2785.34	1.38231	34
FBgn0039183	3133.27	2951.61	32.9122	857.848
FBgn0000299	5698.28	5516.62	1067.85	52021
FBgn0004892	2611	2429.34	0.046614	1
FBgn0038602	615	433.688	0.261112	1
FBgn0037260	1785	1603.34	0.918172	13
FBgn0052668	2676	2494.34	0.680991	15
FBgn0001250	5702.31	5520.65	0.780681	38.059
FBgn0036795	1548	1366.34	0	0
FBgn0015321	1146.97	965.311	68.3922	583
FBgn0030202	348	166.848	0	0
FBgn0030244	967.414	785.901	2.16137	15
FBgn0039501	2472	2290.34	7.5648	153
FBgn0038127	935	753.528	0	0
FBgn0003129	2566	2384.34	0.047494	1
FBgn0033100	547.828	366.529	41.4001	134
FBgn0030832	708	526.642	0	0
FBgn0264738	1067	885.336	0	0
FBgn0036302	2212.78	2031.12	63.8932	1146
FBgn0011205	1944.11	1762.44	58.5221	910.813
FBgn0028700	1278.15	1096.49	37.5164	363.261
FBgn0039927	3409.91	3228.24	6.66991	190.143
FBgn0038079	689.718	508.357	0.44552	2
FBgn0040066	1650.11	1468.45	56.2178	729
FBgn0030833	3835.37	3653.7	3.65724	118
FBgn0036656	1426.34	1244.68	1.10902	12.19
FBgn0053531	4551.69	4370.03	0.103653	4
FBgn0033982	3104.51	2922.84	0.516882	13.341
FBgn0085237	380	198.835	0	0
FBgn0052086	1524	1342.34	0	0
FBgn0284247	12280.5	12098.8	0	0
FBgn0039434	1030	848.336	0.133486	1
FBgn0051933	2076	1894.34	0	0
FBgn0038830	670	488.652	18.3076	79
FBgn0035294	1682	1500.34	80.8366	1071.01
FBgn0040793	417	235.791	511.478	1065
FBgn0014179	2025.99	1844.32	0.1842	3
FBgn0031145	829.03	647.636	283.559	1621.7
FBgn0033234	1977.27	1795.6	0.827277	13.118
FBgn0040343	579.943	398.625	0.28408	1
FBgn0050491	1217.8	1036.14	3.96518	36.28
FBgn0034420	3250.15	3068.49	123.926	3358
FBgn0054008	715	533.64	6.80253	32.056
FBgn0037297	1594.1	1412.44	21.4066	267
FBgn0031725	2617.81	2436.15	0.046484	1
FBgn0039307	1248	1066.34	0	0
FBgn0035435	1103	921.336	9.95571	81
FBgn0013810	12202	12020.3	3.59875	382
FBgn0003963	4700.29	4518.63	80.9721	3231
FBgn0030494	858	676.555	0.167379	1
FBgn0039055	3473	3291.34	28.5913	831
FBgn0040308	1040.67	859.01	90.8294	689.001
FBgn0039620	2274	2092.34	1.35305	25
FBgn0015765	1453.59	1271.93	20.2991	228
FBgn0031270	686.787	505.436	6.27331	28
FBgn0029795	1576.99	1395.32	0.892736	11
FBgn0030049	4105.37	3923.71	63.9824	2216.93
FBgn0052702	11349	11167.3	6.15523	607
FBgn0032938	3687.43	3505.76	43.5747	1349
FBgn0037760	4638.98	4457.32	33.7896	1330
FBgn0259832	474	292.746	13.9257	36
FBgn0020440	4551.91	4370.25	14.8734	573.999
FBgn0004590	639	457.663	0	0
FBgn0024941	3599.77	3418.11	0.066259	2
FBgn0035084	1479.44	1297.77	7.32969	84
FBgn0038752	2194	2012.34	0	0
FBgn0051643	2890	2708.34	0	0
FBgn0030746	3778.83	3597.17	0.787018	25
FBgn0015714	1563.62	1381.96	63.1657	770.852
FBgn0037506	1426	1244.34	0.273016	3
FBgn0266977	516	334.714	0	0
FBgn0035077	1165	983.336	0.545363	4.736
FBgn0053109	1025	843.336	0.134278	1
FBgn0002933	523	341.71	0	0
FBgn0085331	825	643.589	0	0
FBgn0261584	1689.42	1507.75	2.92914	39
FBgn0033362	2188.41	2006.74	3.78084	67.001
FBgn0030575	1409.72	1228.05	4.42619	48
FBgn0015572	1749	1567.34	0.578007	8
FBgn0013276	2375	2193.34	12.3029	238.292
FBgn0032613	2123	1941.34	21.2327	364
FBgn0036225	1146	964.336	0	0
FBgn0052208	514	332.714	0.009014	0.026
FBgn0017567	819	637.592	168.905	951
FBgn0014388	3416.48	3234.82	586.061	16741.3
FBgn0046763	1934	1752.34	90.1065	1394.34
FBgn0037061	627	445.675	22.3599	88
FBgn0030941	2416.57	2234.91	55.9896	1105
FBgn0029809	1433	1251.34	0.090496	1
FBgn0053120	2301	2119.34	1.28238	24
FBgn0015614	1262.51	1080.84	82.0948	783.561
FBgn0033498	1268	1086.34	0.104242	1
FBgn0022224	396	214.82	41.6444	79
FBgn0033729	794.5	613.02	0	0
FBgn0260453	1568.85	1387.19	0.571436	7
FBgn0039160	1362	1180.34	68.579	714.812
FBgn0032750	1371	1189.34	11.4257	120
FBgn0262738	7035.67	6854.01	17.5071	1059.63
FBgn0033979	1744.49	1562.82	0.6559	9.052
FBgn0032651	1360	1178.34	0	0
FBgn0050376	941	759.526	0	0
FBgn0039495	1455	1273.34	0.266798	3
FBgn0041105	2454	2272.34	0.199339	4
